user_1|movie_1270,movie_1022,movie_2340,movie_1836|5.0,5.0,3.0,5.0|F|group_1|occupation_10
user_3688|movie_3481,movie_242,movie_2762,movie_3475|5.0,4.0,5.0,5.0|M|group_18|occupation_6
user_3688|movie_2762,movie_3475,movie_904,movie_3098|5.0,5.0,5.0,1.0|M|group_18|occupation_6
user_3688|movie_904,movie_3098,movie_3222,movie_3201|5.0,1.0,5.0,5.0|M|group_18|occupation_6
user_3688|movie_3222,movie_3201,movie_2087,movie_1249|5.0,5.0,5.0,4.0|M|group_18|occupation_6
user_3688|movie_2087,movie_1249,movie_16,movie_2022|5.0,4.0,5.0,5.0|M|group_18|occupation_6
user_3688|movie_16,movie_2022,movie_2951,movie_2971|5.0,5.0,5.0,4.0|M|group_18|occupation_6
user_3688|movie_599,movie_3358,movie_3365,movie_1961|5.0,5.0,5.0,4.0|M|group_18|occupation_6
user_3688|movie_3365,movie_1961,movie_2155,movie_1103|5.0,4.0,4.0,5.0|M|group_18|occupation_6
user_3688|movie_2155,movie_1103,movie_948,movie_3071|4.0,5.0,4.0,4.0|M|group_18|occupation_6
user_3688|movie_3159,movie_3730,movie_1354,movie_1496|4.0,5.0,5.0,4.0|M|group_18|occupation_6
user_3688|movie_1354,movie_1496,movie_3089,movie_3645|5.0,4.0,5.0,5.0|M|group_18|occupation_6
user_3688|movie_3089,movie_3645,movie_1288,movie_1077|5.0,5.0,5.0,5.0|M|group_18|occupation_6
user_3688|movie_1288,movie_1077,movie_1940,movie_308|5.0,5.0,5.0,5.0|M|group_18|occupation_6
user_3688|movie_1940,movie_308,movie_2020,movie_2920|5.0,5.0,4.0,5.0|M|group_18|occupation_6
user_3688|movie_2020,movie_2920,movie_3078,movie_3002|4.0,5.0,5.0,5.0|M|group_18|occupation_6
user_3688|movie_3078,movie_3002,movie_3617,movie_3618|5.0,5.0,3.0,5.0|M|group_18|occupation_6
user_3689|movie_3506,movie_1665,movie_2391,movie_2148|4.0,3.0,3.0,2.0|M|group_25|occupation_0
user_3689|movie_2391,movie_2148,movie_3020,movie_3752|3.0,2.0,3.0,5.0|M|group_25|occupation_0
user_3689|movie_3020,movie_3752,movie_3623,movie_663|3.0,5.0,4.0,3.0|M|group_25|occupation_0
user_3689|movie_3623,movie_663,movie_50,movie_318|4.0,3.0,5.0,5.0|M|group_25|occupation_0
user_3689|movie_50,movie_318,movie_3250,movie_428|5.0,5.0,5.0,5.0|M|group_25|occupation_0
user_3689|movie_3250,movie_428,movie_2028,movie_700|5.0,5.0,5.0,3.0|M|group_25|occupation_0
user_3689|movie_2028,movie_700,movie_608,movie_593|5.0,3.0,5.0,4.0|M|group_25|occupation_0
user_3689|movie_608,movie_593,movie_589,movie_1089|5.0,4.0,3.0,5.0|M|group_25|occupation_0
user_3689|movie_589,movie_1089,movie_800,movie_223|3.0,5.0,2.0,5.0|M|group_25|occupation_0
user_3689|movie_800,movie_223,movie_2762,movie_3386|2.0,5.0,3.0,4.0|M|group_25|occupation_0
user_3689|movie_2762,movie_3386,movie_3253,movie_1476|3.0,4.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_3253,movie_1476,movie_3063,movie_1625|3.0,3.0,3.0,4.0|M|group_25|occupation_0
user_3689|movie_3063,movie_1625,movie_1271,movie_3052|3.0,4.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_1271,movie_3052,movie_2268,movie_3499|3.0,3.0,4.0,3.0|M|group_25|occupation_0
user_3689|movie_2268,movie_3499,movie_293,movie_356|4.0,3.0,3.0,5.0|M|group_25|occupation_0
user_3689|movie_293,movie_356,movie_1840,movie_493|3.0,5.0,3.0,4.0|M|group_25|occupation_0
user_3689|movie_1396,movie_2571,movie_1,movie_590|4.0,4.0,4.0,3.0|M|group_25|occupation_0
user_3689|movie_1,movie_590,movie_529,movie_3255|4.0,3.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_474,movie_440,movie_300,movie_2890|4.0,3.0,4.0,3.0|M|group_25|occupation_0
user_3689|movie_1265,movie_2502,movie_1407,movie_3100|5.0,4.0,3.0,4.0|M|group_25|occupation_0
user_3689|movie_1407,movie_3100,movie_441,movie_2836|3.0,4.0,4.0,3.0|M|group_25|occupation_0
user_3689|movie_441,movie_2836,movie_805,movie_1042|4.0,3.0,3.0,2.0|M|group_25|occupation_0
user_3689|movie_805,movie_1042,movie_1694,movie_21|3.0,2.0,2.0,4.0|M|group_25|occupation_0
user_3689|movie_1694,movie_21,movie_161,movie_3256|2.0,4.0,3.0,4.0|M|group_25|occupation_0
user_3689|movie_161,movie_3256,movie_349,movie_671|3.0,4.0,4.0,3.0|M|group_25|occupation_0
user_3689|movie_349,movie_671,movie_2302,movie_471|4.0,3.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_2302,movie_471,movie_2712,movie_3869|3.0,3.0,4.0,2.0|M|group_25|occupation_0
user_3689|movie_2712,movie_3869,movie_2294,movie_1580|4.0,2.0,2.0,3.0|M|group_25|occupation_0
user_3689|movie_2294,movie_1580,movie_1732,movie_2916|2.0,3.0,5.0,2.0|M|group_25|occupation_0
user_3689|movie_1732,movie_2916,movie_482,movie_104|5.0,2.0,4.0,4.0|M|group_25|occupation_0
user_3689|movie_480,movie_3120,movie_163,movie_1909|3.0,2.0,3.0,2.0|M|group_25|occupation_0
user_3689|movie_163,movie_1909,movie_832,movie_647|3.0,2.0,4.0,4.0|M|group_25|occupation_0
user_3689|movie_832,movie_647,movie_17,movie_351|4.0,4.0,1.0,2.0|M|group_25|occupation_0
user_3689|movie_17,movie_351,movie_1711,movie_1120|1.0,2.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_1711,movie_1120,movie_39,movie_2427|3.0,3.0,2.0,2.0|M|group_25|occupation_0
user_3689|movie_39,movie_2427,movie_1589,movie_2683|2.0,2.0,4.0,4.0|M|group_25|occupation_0
user_3689|movie_500,movie_1892,movie_1061,movie_2334|2.0,2.0,3.0,2.0|M|group_25|occupation_0
user_3689|movie_1061,movie_2334,movie_253,movie_377|3.0,2.0,2.0,2.0|M|group_25|occupation_0
user_3689|movie_253,movie_377,movie_3686,movie_230|2.0,2.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_3686,movie_230,movie_11,movie_280|3.0,3.0,4.0,4.0|M|group_25|occupation_0
user_3689|movie_11,movie_280,movie_62,movie_802|4.0,4.0,4.0,3.0|M|group_25|occupation_0
user_3689|movie_62,movie_802,movie_1343,movie_2124|4.0,3.0,3.0,2.0|M|group_25|occupation_0
user_3689|movie_1343,movie_2124,movie_1672,movie_1092|3.0,2.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_1672,movie_1092,movie_2707,movie_2433|3.0,3.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_2707,movie_2433,movie_1527,movie_141|3.0,3.0,3.0,2.0|M|group_25|occupation_0
user_3689|movie_1527,movie_141,movie_371,movie_10|3.0,2.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_371,movie_10,movie_145,movie_350|3.0,3.0,2.0,3.0|M|group_25|occupation_0
user_3689|movie_277,movie_481,movie_2699,movie_368|2.0,4.0,3.0,4.0|M|group_25|occupation_0
user_3689|movie_2699,movie_368,movie_60,movie_494|3.0,4.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_60,movie_494,movie_1370,movie_587|3.0,3.0,3.0,1.0|M|group_25|occupation_0
user_3689|movie_1370,movie_587,movie_852,movie_2722|3.0,1.0,2.0,2.0|M|group_25|occupation_0
user_3689|movie_852,movie_2722,movie_3263,movie_3614|2.0,2.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_3263,movie_3614,movie_653,movie_1422|3.0,3.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_653,movie_1422,movie_1573,movie_423|3.0,3.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_1573,movie_423,movie_1620,movie_648|3.0,3.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_1620,movie_648,movie_1391,movie_288|3.0,3.0,2.0,3.0|M|group_25|occupation_0
user_3689|movie_1391,movie_288,movie_367,movie_1027|2.0,3.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_367,movie_1027,movie_524,movie_3064|3.0,3.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_1805,movie_1523,movie_292,movie_1615|3.0,4.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_292,movie_1615,movie_1034,movie_585|3.0,3.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_1034,movie_585,movie_383,movie_1457|3.0,3.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_383,movie_1457,movie_491,movie_316|3.0,3.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_491,movie_316,movie_231,movie_1690|3.0,3.0,5.0,3.0|M|group_25|occupation_0
user_3689|movie_231,movie_1690,movie_1713,movie_1586|5.0,3.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_1713,movie_1586,movie_785,movie_410|3.0,3.0,4.0,2.0|M|group_25|occupation_0
user_3689|movie_785,movie_410,movie_1689,movie_3219|4.0,2.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_1689,movie_3219,movie_1003,movie_450|3.0,3.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_1003,movie_450,movie_1405,movie_358|3.0,3.0,2.0,3.0|M|group_25|occupation_0
user_3689|movie_1405,movie_358,movie_999,movie_2560|2.0,3.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_999,movie_2560,movie_237,movie_784|3.0,3.0,3.0,4.0|M|group_25|occupation_0
user_3689|movie_2004,movie_1552,movie_3712,movie_809|2.0,3.0,2.0,2.0|M|group_25|occupation_0
user_3689|movie_3712,movie_809,movie_1894,movie_1377|2.0,2.0,3.0,2.0|M|group_25|occupation_0
user_3689|movie_1894,movie_1377,movie_340,movie_339|3.0,2.0,3.0,2.0|M|group_25|occupation_0
user_3689|movie_3438,movie_1049,movie_442,movie_271|1.0,3.0,2.0,3.0|M|group_25|occupation_0
user_3689|movie_442,movie_271,movie_586,movie_2616|2.0,3.0,3.0,1.0|M|group_25|occupation_0
user_3689|movie_586,movie_2616,movie_516,movie_725|3.0,1.0,1.0,2.0|M|group_25|occupation_0
user_3689|movie_516,movie_725,movie_1320,movie_528|1.0,2.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_1320,movie_528,movie_466,movie_2|3.0,3.0,2.0,3.0|M|group_25|occupation_0
user_3689|movie_466,movie_2,movie_564,movie_2492|2.0,3.0,2.0,4.0|M|group_25|occupation_0
user_3689|movie_564,movie_2492,movie_3208,movie_520|2.0,4.0,1.0,2.0|M|group_25|occupation_0
user_3689|movie_3208,movie_520,movie_282,movie_23|1.0,2.0,2.0,3.0|M|group_25|occupation_0
user_3689|movie_74,movie_539,movie_833,movie_3489|2.0,3.0,1.0,3.0|M|group_25|occupation_0
user_3689|movie_833,movie_3489,movie_3274,movie_3477|1.0,3.0,3.0,4.0|M|group_25|occupation_0
user_3689|movie_3274,movie_3477,movie_1911,movie_479|3.0,4.0,3.0,2.0|M|group_25|occupation_0
user_3689|movie_1342,movie_2541,movie_547,movie_259|2.0,3.0,2.0,3.0|M|group_25|occupation_0
user_3689|movie_818,movie_436,movie_1544,movie_278|3.0,2.0,2.0,2.0|M|group_25|occupation_0
user_3689|movie_1544,movie_278,movie_1792,movie_379|2.0,2.0,3.0,2.0|M|group_25|occupation_0
user_3689|movie_1792,movie_379,movie_736,movie_2328|3.0,2.0,3.0,2.0|M|group_25|occupation_0
user_3689|movie_736,movie_2328,movie_742,movie_743|3.0,2.0,3.0,1.0|M|group_25|occupation_0
user_3689|movie_742,movie_743,movie_227,movie_3697|3.0,1.0,2.0,3.0|M|group_25|occupation_0
user_3689|movie_227,movie_3697,movie_3269,movie_1687|2.0,3.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_3269,movie_1687,movie_370,movie_434|3.0,3.0,2.0,3.0|M|group_25|occupation_0
user_3689|movie_370,movie_434,movie_435,movie_185|2.0,3.0,3.0,2.0|M|group_25|occupation_0
user_3689|movie_435,movie_185,movie_1475,movie_719|3.0,2.0,3.0,3.0|M|group_25|occupation_0
user_3689|movie_1475,movie_719,movie_2327,movie_1779|3.0,3.0,2.0,2.0|M|group_25|occupation_0
user_3689|movie_2327,movie_1779,movie_354,movie_95|2.0,2.0,4.0,3.0|M|group_25|occupation_0
user_3689|movie_354,movie_95,movie_782,movie_2082|4.0,3.0,2.0,2.0|M|group_25|occupation_0
user_3689|movie_354,movie_95,movie_782,movie_2082|4.0,3.0,2.0,2.0|M|group_25|occupation_0
user_369|movie_1713,movie_1073,movie_1101,movie_1197|4.0,2.0,3.0,4.0|M|group_35|occupation_1
user_369|movie_1101,movie_1197,movie_1646,movie_3948|3.0,4.0,3.0,4.0|M|group_35|occupation_1
user_369|movie_1646,movie_3948,movie_2804,movie_3608|3.0,4.0,5.0,3.0|M|group_35|occupation_1
user_369|movie_2804,movie_3608,movie_1294,movie_1136|5.0,3.0,3.0,5.0|M|group_35|occupation_1
user_369|movie_1294,movie_1136,movie_1080,movie_2915|3.0,5.0,4.0,4.0|M|group_35|occupation_1
user_369|movie_1080,movie_2915,movie_3397,movie_1|4.0,4.0,3.0,5.0|M|group_35|occupation_1
user_369|movie_3397,movie_1,movie_1079,movie_1923|3.0,5.0,4.0,3.0|M|group_35|occupation_1
user_369|movie_357,movie_34,movie_2396,movie_3072|2.0,4.0,5.0,2.0|M|group_35|occupation_1
user_369|movie_1077,movie_3526,movie_1081,movie_1806|3.0,4.0,3.0,1.0|M|group_35|occupation_1
user_369|movie_1081,movie_1806,movie_1307,movie_2352|3.0,1.0,4.0,4.0|M|group_35|occupation_1
user_369|movie_1307,movie_2352,movie_3210,movie_1968|4.0,4.0,5.0,3.0|M|group_35|occupation_1
user_369|movie_3210,movie_1968,movie_2080,movie_440|5.0,3.0,3.0,3.0|M|group_35|occupation_1
user_369|movie_2080,movie_440,movie_3536,movie_588|3.0,3.0,3.0,4.0|M|group_35|occupation_1
user_369|movie_3536,movie_588,movie_2355,movie_2463|3.0,4.0,4.0,4.0|M|group_35|occupation_1
user_369|movie_2355,movie_2463,movie_2000,movie_3175|4.0,4.0,3.0,4.0|M|group_35|occupation_1
user_369|movie_2000,movie_3175,movie_1883,movie_471|3.0,4.0,2.0,2.0|M|group_35|occupation_1
user_369|movie_1580,movie_1395,movie_3255,movie_2078|4.0,3.0,3.0,2.0|M|group_35|occupation_1
user_369|movie_3255,movie_2078,movie_2302,movie_2145|3.0,2.0,4.0,2.0|M|group_35|occupation_1
user_369|movie_2302,movie_2145,movie_852,movie_3617|4.0,2.0,3.0,1.0|M|group_35|occupation_1
user_369|movie_852,movie_3617,movie_2245,movie_45|3.0,1.0,2.0,3.0|M|group_35|occupation_1
user_369|movie_2245,movie_45,movie_2657,movie_3200|2.0,3.0,1.0,3.0|M|group_35|occupation_1
user_369|movie_2657,movie_3200,movie_2150,movie_2406|1.0,3.0,4.0,4.0|M|group_35|occupation_1
user_369|movie_2150,movie_2406,movie_1777,movie_231|4.0,4.0,4.0,4.0|M|group_35|occupation_1
user_369|movie_1777,movie_231,movie_1569,movie_344|4.0,4.0,3.0,4.0|M|group_35|occupation_1
user_369|movie_1569,movie_344,movie_1042,movie_2110|3.0,4.0,2.0,4.0|M|group_35|occupation_1
user_369|movie_1042,movie_2110,movie_2100,movie_3189|2.0,4.0,4.0,4.0|M|group_35|occupation_1
user_369|movie_2100,movie_3189,movie_2109,movie_2770|4.0,4.0,4.0,4.0|M|group_35|occupation_1
user_369|movie_2109,movie_2770,movie_2518,movie_2124|4.0,4.0,3.0,1.0|M|group_35|occupation_1
user_369|movie_2518,movie_2124,movie_1377,movie_2384|3.0,1.0,1.0,2.0|M|group_35|occupation_1
user_369|movie_1377,movie_2384,movie_500,movie_3450|1.0,2.0,4.0,4.0|M|group_35|occupation_1
user_369|movie_1732,movie_1958,movie_3614,movie_1863|2.0,1.0,2.0,1.0|M|group_35|occupation_1
user_369|movie_3614,movie_1863,movie_539,movie_3448|2.0,1.0,4.0,4.0|M|group_35|occupation_1
user_369|movie_539,movie_3448,movie_1513,movie_586|4.0,4.0,1.0,4.0|M|group_35|occupation_1
user_369|movie_1513,movie_586,movie_2001,movie_3301|1.0,4.0,3.0,4.0|M|group_35|occupation_1
user_369|movie_2001,movie_3301,movie_2431,movie_107|3.0,4.0,4.0,4.0|M|group_35|occupation_1
user_369|movie_2431,movie_107,movie_368,movie_2567|4.0,4.0,3.0,3.0|M|group_35|occupation_1
user_369|movie_368,movie_2567,movie_3263,movie_2424|3.0,3.0,3.0,3.0|M|group_35|occupation_1
user_369|movie_2567,movie_3263,movie_2424,movie_1888|3.0,3.0,3.0,3.0|M|group_35|occupation_1
user_3690|movie_2122,movie_1541,movie_160,movie_2881|2.0,3.0,3.0,2.0|M|group_18|occupation_0
user_3690|movie_160,movie_2881,movie_1905,movie_1198|3.0,2.0,2.0,3.0|M|group_18|occupation_0
user_3690|movie_1905,movie_1198,movie_15,movie_1488|2.0,3.0,3.0,4.0|M|group_18|occupation_0
user_3690|movie_15,movie_1488,movie_2842,movie_3481|3.0,4.0,4.0,4.0|M|group_18|occupation_0
user_3690|movie_2842,movie_3481,movie_3515,movie_3623|4.0,4.0,3.0,3.0|M|group_18|occupation_0
user_3690|movie_3515,movie_3623,movie_3319,movie_3753|3.0,3.0,1.0,2.0|M|group_18|occupation_0
user_3690|movie_3319,movie_3753,movie_3755,movie_3578|1.0,2.0,3.0,3.0|M|group_18|occupation_0
user_3690|movie_3755,movie_3578,movie_3301,movie_3752|3.0,3.0,4.0,3.0|M|group_18|occupation_0
user_3690|movie_3301,movie_3752,movie_3285,movie_3452|4.0,3.0,4.0,2.0|M|group_18|occupation_0
user_3690|movie_3285,movie_3452,movie_3238,movie_3286|4.0,2.0,2.0,2.0|M|group_18|occupation_0
user_3690|movie_3238,movie_3286,movie_3225,movie_2725|2.0,2.0,2.0,4.0|M|group_18|occupation_0
user_3690|movie_3225,movie_2725,movie_2007,movie_1529|2.0,4.0,3.0,2.0|M|group_18|occupation_0
user_3690|movie_318,movie_2500,movie_1213,movie_2858|5.0,3.0,3.0,4.0|M|group_18|occupation_0
user_3690|movie_593,movie_2908,movie_2762,movie_50|3.0,3.0,3.0,5.0|M|group_18|occupation_0
user_3690|movie_2762,movie_50,movie_223,movie_2599|3.0,5.0,3.0,3.0|M|group_18|occupation_0
user_3690|movie_223,movie_2599,movie_589,movie_3160|3.0,3.0,3.0,4.0|M|group_18|occupation_0
user_3690|movie_589,movie_3160,movie_2692,movie_2028|3.0,4.0,4.0,4.0|M|group_18|occupation_0
user_3690|movie_800,movie_3006,movie_1,movie_2268|2.0,4.0,3.0,3.0|M|group_18|occupation_0
user_3690|movie_1,movie_2268,movie_1885,movie_529|3.0,3.0,4.0,3.0|M|group_18|occupation_0
user_3690|movie_1885,movie_529,movie_163,movie_1721|4.0,3.0,3.0,3.0|M|group_18|occupation_0
user_3690|movie_163,movie_1721,movie_1704,movie_778|3.0,3.0,5.0,4.0|M|group_18|occupation_0
user_3690|movie_1704,movie_778,movie_608,movie_1094|5.0,4.0,3.0,3.0|M|group_18|occupation_0
user_3690|movie_2580,movie_110,movie_150,movie_2501|4.0,4.0,3.0,3.0|M|group_18|occupation_0
user_3690|movie_3250,movie_1265,movie_3147,movie_2890|3.0,3.0,4.0,4.0|M|group_18|occupation_0
user_3690|movie_3147,movie_2890,movie_1912,movie_555|4.0,4.0,4.0,4.0|M|group_18|occupation_0
user_3690|movie_1912,movie_555,movie_3000,movie_1923|4.0,4.0,3.0,5.0|M|group_18|occupation_0
user_3690|movie_3000,movie_1923,movie_2959,movie_293|3.0,5.0,4.0,4.0|M|group_18|occupation_0
user_3690|movie_2959,movie_293,movie_3252,movie_2885|4.0,4.0,3.0,3.0|M|group_18|occupation_0
user_3690|movie_3252,movie_2885,movie_1682,movie_357|3.0,3.0,4.0,3.0|M|group_18|occupation_0
user_3690|movie_1682,movie_357,movie_364,movie_2321|4.0,3.0,3.0,4.0|M|group_18|occupation_0
user_3690|movie_3105,movie_176,movie_861,movie_1407|3.0,2.0,3.0,4.0|M|group_18|occupation_0
user_3690|movie_861,movie_1407,movie_101,movie_175|3.0,4.0,4.0,3.0|M|group_18|occupation_0
