user_1|movie_1270,movie_1022,movie_2340,movie_1836|5.0,5.0,3.0,5.0|F|group_1|occupation_10
user_2599|movie_608,movie_1090,movie_293,movie_3868|3.0,4.0,4.0,3.0|M|group_25|occupation_12
user_2599|movie_293,movie_3868,movie_551,movie_2791|4.0,3.0,4.0,4.0|M|group_25|occupation_12
user_2599|movie_551,movie_2791,movie_2291,movie_1259|4.0,4.0,4.0,4.0|M|group_25|occupation_12
user_2599|movie_2291,movie_1259,movie_2455,movie_3917|4.0,4.0,5.0,4.0|M|group_25|occupation_12
user_2599|movie_661,movie_70,movie_1035,movie_3918|3.0,4.0,3.0,4.0|M|group_25|occupation_12
user_2599|movie_1035,movie_3918,movie_1327,movie_2532|3.0,4.0,3.0,3.0|M|group_25|occupation_12
user_2599|movie_1327,movie_2532,movie_3450,movie_3869|3.0,3.0,3.0,3.0|M|group_25|occupation_12
user_2599|movie_3450,movie_3869,movie_2530,movie_370|3.0,3.0,3.0,3.0|M|group_25|occupation_12
user_2599|movie_2530,movie_370,movie_1544,movie_3409|3.0,3.0,3.0,3.0|M|group_25|occupation_12
user_2599|movie_1544,movie_3409,movie_2792,movie_2456|3.0,3.0,2.0,3.0|M|group_25|occupation_12
user_2599|movie_2792,movie_2456,movie_2531,movie_3926|2.0,3.0,2.0,3.0|M|group_25|occupation_12
user_2599|movie_2531,movie_3926,movie_3877,movie_3435|2.0,3.0,2.0,2.0|M|group_25|occupation_12
user_2599|movie_3877,movie_3435,movie_745,movie_1148|2.0,2.0,5.0,5.0|M|group_25|occupation_12
user_2599|movie_745,movie_1148,movie_1136,movie_318|5.0,5.0,5.0,4.0|M|group_25|occupation_12
user_2599|movie_296,movie_904,movie_223,movie_923|4.0,3.0,4.0,4.0|M|group_25|occupation_12
user_2599|movie_223,movie_923,movie_750,movie_912|4.0,4.0,4.0,3.0|M|group_25|occupation_12
user_2599|movie_750,movie_912,movie_111,movie_3114|4.0,3.0,4.0,3.0|M|group_25|occupation_12
user_2599|movie_111,movie_3114,movie_968,movie_2968|4.0,3.0,3.0,4.0|M|group_25|occupation_12
user_2599|movie_968,movie_2968,movie_1396,movie_1097|3.0,4.0,4.0,4.0|M|group_25|occupation_12
user_2599|movie_76,movie_2407,movie_610,movie_1288|3.0,3.0,4.0,5.0|M|group_25|occupation_12
user_2599|movie_2174,movie_3479,movie_2797,movie_3153|4.0,4.0,4.0,4.0|M|group_25|occupation_12
user_2599|movie_2797,movie_3153,movie_1073,movie_2005|4.0,4.0,3.0,3.0|M|group_25|occupation_12
user_2599|movie_1073,movie_2005,movie_653,movie_367|3.0,3.0,2.0,4.0|M|group_25|occupation_12
user_2599|movie_653,movie_367,movie_2100,movie_2193|2.0,4.0,3.0,4.0|M|group_25|occupation_12
user_2599|movie_2100,movie_2193,movie_60,movie_2017|3.0,4.0,3.0,3.0|M|group_25|occupation_12
user_2599|movie_60,movie_2017,movie_1009,movie_2015|3.0,3.0,2.0,3.0|M|group_25|occupation_12
user_2599|movie_1009,movie_2015,movie_2143,movie_3438|2.0,3.0,3.0,2.0|M|group_25|occupation_12
user_2599|movie_2143,movie_3438,movie_2043,movie_3489|3.0,2.0,2.0,3.0|M|group_25|occupation_12
user_2599|movie_2043,movie_3489,movie_1126,movie_2253|2.0,3.0,4.0,4.0|M|group_25|occupation_12
user_2599|movie_1126,movie_2253,movie_1282,movie_2899|4.0,4.0,3.0,2.0|M|group_25|occupation_12
user_2599|movie_1282,movie_2899,movie_2700,movie_2018|3.0,2.0,4.0,2.0|M|group_25|occupation_12
user_2599|movie_2700,movie_2018,movie_1,movie_3429|4.0,2.0,4.0,4.0|M|group_25|occupation_12
user_2599|movie_1,movie_3429,movie_2987,movie_588|4.0,4.0,4.0,3.0|M|group_25|occupation_12
user_2599|movie_2761,movie_594,movie_596,movie_2078|4.0,3.0,3.0,3.0|M|group_25|occupation_12
user_2599|movie_596,movie_2078,movie_1022,movie_2096|3.0,3.0,3.0,3.0|M|group_25|occupation_12
user_2599|movie_2102,movie_595,movie_2080,movie_2137|2.0,3.0,2.0,2.0|M|group_25|occupation_12
user_2599|movie_2080,movie_2137,movie_2087,movie_2857|2.0,2.0,3.0,3.0|M|group_25|occupation_12
user_2599|movie_2087,movie_2857,movie_1029,movie_3213|3.0,3.0,3.0,4.0|M|group_25|occupation_12
user_2599|movie_1029,movie_3213,movie_1032,movie_2085|3.0,4.0,3.0,2.0|M|group_25|occupation_12
user_2599|movie_1032,movie_2085,movie_2294,movie_616|3.0,2.0,3.0,2.0|M|group_25|occupation_12
user_2599|movie_2294,movie_616,movie_2081,movie_1025|3.0,2.0,3.0,2.0|M|group_25|occupation_12
user_2599|movie_2081,movie_1025,movie_1405,movie_2099|3.0,2.0,4.0,2.0|M|group_25|occupation_12
user_2599|movie_1025,movie_1405,movie_2099,movie_3034|2.0,4.0,2.0,3.0|M|group_25|occupation_12
user_26|movie_593,movie_2915,movie_480,movie_511|3.0,4.0,4.0,5.0|M|group_25|occupation_7
user_26|movie_480,movie_511,movie_3249,movie_318|4.0,5.0,3.0,4.0|M|group_25|occupation_7
user_26|movie_3249,movie_318,movie_1,movie_2858|3.0,4.0,3.0,4.0|M|group_25|occupation_7
user_26|movie_1,movie_2858,movie_1704,movie_337|3.0,4.0,5.0,1.0|M|group_25|occupation_7
user_26|movie_1704,movie_337,movie_529,movie_524|5.0,1.0,4.0,5.0|M|group_25|occupation_7
user_26|movie_529,movie_524,movie_2268,movie_104|4.0,5.0,4.0,2.0|M|group_25|occupation_7
user_26|movie_2268,movie_104,movie_2355,movie_1966|4.0,2.0,3.0,4.0|M|group_25|occupation_7
user_26|movie_2355,movie_1966,movie_2447,movie_356|3.0,4.0,5.0,5.0|M|group_25|occupation_7
user_26|movie_2447,movie_356,movie_587,movie_1923|5.0,5.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_587,movie_1923,movie_3100,movie_1584|3.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_3100,movie_1584,movie_2890,movie_597|3.0,3.0,3.0,4.0|M|group_25|occupation_7
user_26|movie_2890,movie_597,movie_1640,movie_1682|3.0,4.0,4.0,5.0|M|group_25|occupation_7
user_26|movie_1640,movie_1682,movie_3252,movie_500|4.0,5.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_3252,movie_500,movie_628,movie_539|2.0,3.0,3.0,2.0|M|group_25|occupation_7
user_26|movie_628,movie_539,movie_161,movie_1370|3.0,2.0,4.0,3.0|M|group_25|occupation_7
user_26|movie_1777,movie_2321,movie_2706,movie_1810|2.0,5.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_1498,movie_3450,movie_1485,movie_454|2.0,2.0,1.0,5.0|M|group_25|occupation_7
user_26|movie_1485,movie_454,movie_1711,movie_3274|1.0,5.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_1711,movie_3274,movie_2539,movie_2712|2.0,3.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_2539,movie_2712,movie_339,movie_491|2.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_339,movie_491,movie_3173,movie_368|3.0,3.0,4.0,2.0|M|group_25|occupation_7
user_26|movie_3173,movie_368,movie_852,movie_2059|4.0,2.0,4.0,1.0|M|group_25|occupation_7
user_26|movie_852,movie_2059,movie_2759,movie_1092|4.0,1.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_2759,movie_1092,movie_231,movie_1722|2.0,3.0,1.0,3.0|M|group_25|occupation_7
user_26|movie_231,movie_1722,movie_3263,movie_648|1.0,3.0,5.0,3.0|M|group_25|occupation_7
user_26|movie_3263,movie_648,movie_2004,movie_1833|5.0,3.0,1.0,4.0|M|group_25|occupation_7
user_26|movie_2004,movie_1833,movie_736,movie_413|1.0,4.0,3.0,2.0|M|group_25|occupation_7
user_26|movie_1888,movie_1422,movie_95,movie_3257|3.0,3.0,4.0,4.0|M|group_25|occupation_7
user_26|movie_95,movie_3257,movie_1015,movie_445|4.0,4.0,3.0,1.0|M|group_25|occupation_7
user_26|movie_1015,movie_445,movie_466,movie_585|3.0,1.0,2.0,2.0|M|group_25|occupation_7
user_26|movie_466,movie_585,movie_784,movie_1713|2.0,2.0,1.0,3.0|M|group_25|occupation_7
user_26|movie_784,movie_1713,movie_3,movie_2082|1.0,3.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_3,movie_2082,movie_586,movie_234|2.0,3.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_586,movie_234,movie_518,movie_2316|2.0,3.0,1.0,4.0|M|group_25|occupation_7
user_26|movie_344,movie_1917,movie_1541,movie_276|1.0,4.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_2724,movie_3063,movie_1126,movie_1689|3.0,3.0,1.0,2.0|M|group_25|occupation_7
user_26|movie_1126,movie_1689,movie_248,movie_1880|1.0,2.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_248,movie_1880,movie_135,movie_370|2.0,3.0,2.0,1.0|M|group_25|occupation_7
user_26|movie_135,movie_370,movie_830,movie_1544|2.0,1.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_830,movie_1544,movie_435,movie_542|2.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_435,movie_542,movie_429,movie_673|3.0,3.0,1.0,2.0|M|group_25|occupation_7
user_26|movie_429,movie_673,movie_1021,movie_267|1.0,2.0,2.0,2.0|M|group_25|occupation_7
user_26|movie_1021,movie_267,movie_455,movie_818|2.0,2.0,2.0,1.0|M|group_25|occupation_7
user_26|movie_455,movie_818,movie_2335,movie_609|2.0,1.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_2335,movie_609,movie_3287,movie_1997|2.0,3.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_3287,movie_1997,movie_1307,movie_1393|2.0,3.0,4.0,5.0|M|group_25|occupation_7
user_26|movie_1307,movie_1393,movie_1265,movie_2145|4.0,5.0,4.0,3.0|M|group_25|occupation_7
user_26|movie_1265,movie_2145,movie_471,movie_377|4.0,3.0,4.0,4.0|M|group_25|occupation_7
user_26|movie_471,movie_377,movie_1101,movie_440|4.0,4.0,4.0,3.0|M|group_25|occupation_7
user_26|movie_1101,movie_440,movie_2081,movie_2424|4.0,3.0,4.0,3.0|M|group_25|occupation_7
user_26|movie_2081,movie_2424,movie_3684,movie_2100|4.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_3684,movie_2100,movie_74,movie_2406|3.0,3.0,4.0,3.0|M|group_25|occupation_7
user_26|movie_74,movie_2406,movie_2469,movie_3501|4.0,3.0,5.0,3.0|M|group_25|occupation_7
user_26|movie_2469,movie_3501,movie_1801,movie_2146|5.0,3.0,3.0,5.0|M|group_25|occupation_7
user_26|movie_1801,movie_2146,movie_2340,movie_1409|3.0,5.0,4.0,2.0|M|group_25|occupation_7
user_26|movie_2340,movie_1409,movie_1597,movie_64|4.0,2.0,2.0,2.0|M|group_25|occupation_7
user_26|movie_1597,movie_64,movie_788,movie_2802|2.0,2.0,1.0,4.0|M|group_25|occupation_7
user_26|movie_788,movie_2802,movie_252,movie_168|1.0,4.0,4.0,4.0|M|group_25|occupation_7
user_26|movie_252,movie_168,movie_1100,movie_48|4.0,4.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_1100,movie_48,movie_2822,movie_207|2.0,3.0,3.0,5.0|M|group_25|occupation_7
user_26|movie_118,movie_122,movie_2259,movie_3206|5.0,2.0,3.0,4.0|M|group_25|occupation_7
user_26|movie_1556,movie_1394,movie_3421,movie_1259|2.0,5.0,3.0,5.0|M|group_25|occupation_7
user_26|movie_3421,movie_1259,movie_3114,movie_1968|3.0,5.0,3.0,4.0|M|group_25|occupation_7
user_26|movie_3114,movie_1968,movie_2423,movie_2144|3.0,4.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_2423,movie_2144,movie_2918,movie_3526|2.0,3.0,3.0,5.0|M|group_25|occupation_7
user_26|movie_1073,movie_3543,movie_3253,movie_2245|3.0,5.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_3253,movie_2245,movie_2407,movie_2174|2.0,3.0,3.0,1.0|M|group_25|occupation_7
user_26|movie_2407,movie_2174,movie_2463,movie_2302|3.0,1.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_2463,movie_2302,movie_2700,movie_2791|3.0,3.0,1.0,1.0|M|group_25|occupation_7
user_26|movie_3591,movie_2134,movie_7,movie_2111|3.0,2.0,4.0,2.0|M|group_25|occupation_7
user_26|movie_7,movie_2111,movie_2011,movie_1135|4.0,2.0,4.0,4.0|M|group_25|occupation_7
user_26|movie_2011,movie_1135,movie_1380,movie_3608|4.0,4.0,4.0,1.0|M|group_25|occupation_7
user_26|movie_1380,movie_3608,movie_2109,movie_2375|4.0,1.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_2109,movie_2375,movie_3809,movie_3707|3.0,3.0,3.0,4.0|M|group_25|occupation_7
user_26|movie_3809,movie_3707,movie_2541,movie_2020|3.0,4.0,5.0,5.0|M|group_25|occupation_7
user_26|movie_2541,movie_2020,movie_588,movie_1517|5.0,5.0,3.0,1.0|M|group_25|occupation_7
user_26|movie_588,movie_1517,movie_3705,movie_2266|3.0,1.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_3705,movie_2266,movie_441,movie_2291|3.0,3.0,2.0,1.0|M|group_25|occupation_7
user_26|movie_441,movie_2291,movie_3269,movie_1588|2.0,1.0,3.0,2.0|M|group_25|occupation_7
user_26|movie_3269,movie_1588,movie_3448,movie_1247|3.0,2.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_3448,movie_1247,movie_1381,movie_1028|2.0,3.0,2.0,1.0|M|group_25|occupation_7
user_26|movie_1381,movie_1028,movie_3502,movie_3528|2.0,1.0,4.0,3.0|M|group_25|occupation_7
user_26|movie_3502,movie_3528,movie_2248,movie_1958|4.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_2248,movie_1958,movie_3254,movie_381|3.0,3.0,1.0,3.0|M|group_25|occupation_7
user_26|movie_3254,movie_381,movie_1947,movie_1196|1.0,3.0,3.0,2.0|M|group_25|occupation_7
user_26|movie_1947,movie_1196,movie_1240,movie_3703|3.0,2.0,4.0,2.0|M|group_25|occupation_7
user_26|movie_1097,movie_1376,movie_2797,movie_2628|2.0,1.0,3.0,2.0|M|group_25|occupation_7
user_26|movie_2797,movie_2628,movie_317,movie_2054|3.0,2.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_1678,movie_62,movie_3418,movie_2916|4.0,4.0,2.0,4.0|M|group_25|occupation_7
user_26|movie_3418,movie_2916,movie_780,movie_412|2.0,4.0,3.0,5.0|M|group_25|occupation_7
user_26|movie_780,movie_412,movie_1608,movie_1883|3.0,5.0,4.0,2.0|M|group_25|occupation_7
user_26|movie_1608,movie_1883,movie_1721,movie_450|4.0,2.0,3.0,2.0|M|group_25|occupation_7
user_26|movie_467,movie_1271,movie_3156,movie_378|3.0,3.0,5.0,4.0|M|group_25|occupation_7
user_26|movie_1586,movie_2387,movie_708,movie_5|4.0,3.0,3.0,5.0|M|group_25|occupation_7
user_26|movie_708,movie_5,movie_3500,movie_3082|3.0,5.0,2.0,4.0|M|group_25|occupation_7
user_26|movie_3500,movie_3082,movie_1425,movie_804|2.0,4.0,2.0,4.0|M|group_25|occupation_7
user_26|movie_1425,movie_804,movie_424,movie_612|2.0,4.0,3.0,2.0|M|group_25|occupation_7
user_26|movie_424,movie_612,movie_1779,movie_216|3.0,2.0,3.0,2.0|M|group_25|occupation_7
user_26|movie_1779,movie_216,movie_4,movie_1390|3.0,2.0,3.0,2.0|M|group_25|occupation_7
user_26|movie_4,movie_1390,movie_303,movie_2805|3.0,2.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_303,movie_2805,movie_472,movie_432|3.0,3.0,3.0,2.0|M|group_25|occupation_7
user_26|movie_472,movie_432,movie_765,movie_2429|3.0,2.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_765,movie_2429,movie_333,movie_1463|3.0,3.0,1.0,2.0|M|group_25|occupation_7
user_26|movie_333,movie_1463,movie_762,movie_724|1.0,2.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_278,movie_315,movie_2053,movie_2042|3.0,3.0,1.0,2.0|M|group_25|occupation_7
user_26|movie_2053,movie_2042,movie_2953,movie_1461|1.0,2.0,2.0,2.0|M|group_25|occupation_7
user_26|movie_2953,movie_1461,movie_3248,movie_3056|2.0,2.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_1391,movie_38,movie_2906,movie_2798|1.0,2.0,4.0,1.0|M|group_25|occupation_7
user_26|movie_2412,movie_416,movie_2392,movie_3130|2.0,3.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_2392,movie_3130,movie_3268,movie_694|2.0,3.0,1.0,3.0|M|group_25|occupation_7
user_26|movie_3268,movie_694,movie_487,movie_1198|1.0,3.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_1291,movie_1302,movie_1246,movie_1090|3.0,2.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_1079,movie_1285,movie_1663,movie_1957|2.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_1663,movie_1957,movie_3098,movie_2243|3.0,3.0,4.0,5.0|M|group_25|occupation_7
user_26|movie_3098,movie_2243,movie_3101,movie_2716|4.0,5.0,4.0,2.0|M|group_25|occupation_7
user_26|movie_3101,movie_2716,movie_2261,movie_3441|4.0,2.0,3.0,4.0|M|group_25|occupation_7
user_26|movie_2261,movie_3441,movie_1994,movie_2746|3.0,4.0,2.0,1.0|M|group_25|occupation_7
user_26|movie_1994,movie_2746,movie_3846,movie_592|2.0,1.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_3846,movie_592,movie_2470,movie_3308|2.0,3.0,3.0,5.0|M|group_25|occupation_7
user_26|movie_2470,movie_3308,movie_2420,movie_3525|3.0,5.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_2420,movie_3525,movie_1347,movie_1298|3.0,3.0,2.0,2.0|M|group_25|occupation_7
user_26|movie_1347,movie_1298,movie_2369,movie_2003|2.0,2.0,2.0,2.0|M|group_25|occupation_7
user_26|movie_2369,movie_2003,movie_2418,movie_2403|2.0,2.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_2418,movie_2403,movie_2247,movie_3423|2.0,3.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_2247,movie_3423,movie_3584,movie_2411|2.0,3.0,4.0,4.0|M|group_25|occupation_7
user_26|movie_3584,movie_2411,movie_2794,movie_2473|4.0,4.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_2794,movie_2473,movie_2404,movie_3331|2.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_2404,movie_3331,movie_3689,movie_2950|3.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_2012,movie_1270,movie_1220,movie_3552|2.0,3.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_1220,movie_3552,movie_39,movie_3835|2.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_39,movie_3835,movie_1020,movie_1088|3.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_1020,movie_1088,movie_1645,movie_2313|3.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_1645,movie_2313,movie_2881,movie_1003|3.0,3.0,3.0,2.0|M|group_25|occupation_7
user_26|movie_2881,movie_1003,movie_3210,movie_3408|3.0,2.0,3.0,2.0|M|group_25|occupation_7
user_26|movie_3210,movie_3408,movie_236,movie_237|3.0,2.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_236,movie_237,movie_1703,movie_2942|3.0,3.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_1703,movie_2942,movie_2558,movie_1625|2.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_463,movie_3489,movie_2779,movie_1644|3.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_2779,movie_1644,movie_2154,movie_2269|3.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_2154,movie_2269,movie_3255,movie_364|3.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_3255,movie_364,movie_3426,movie_3040|3.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_3426,movie_3040,movie_499,movie_1569|3.0,3.0,5.0,3.0|M|group_25|occupation_7
user_26|movie_499,movie_1569,movie_719,movie_1593|5.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_719,movie_1593,movie_3688,movie_517|3.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_3688,movie_517,movie_3422,movie_195|3.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_3422,movie_195,movie_540,movie_3261|3.0,3.0,3.0,5.0|M|group_25|occupation_7
user_26|movie_540,movie_3261,movie_2875,movie_260|3.0,5.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_2875,movie_260,movie_550,movie_589|3.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_550,movie_589,movie_380,movie_3039|3.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_2701,movie_1186,movie_1387,movie_160|2.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_1387,movie_160,movie_3362,movie_3152|3.0,3.0,2.0,5.0|M|group_25|occupation_7
user_26|movie_3362,movie_3152,movie_1954,movie_1955|2.0,5.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_1954,movie_1955,movie_2137,movie_2014|3.0,3.0,3.0,3.0|M|group_25|occupation_7
user_26|movie_2137,movie_2014,movie_2409,movie_2459|3.0,3.0,4.0,1.0|M|group_25|occupation_7
user_26|movie_2409,movie_2459,movie_2528,movie_3638|4.0,1.0,5.0,2.0|M|group_25|occupation_7
user_26|movie_2528,movie_3638,movie_3590,movie_3506|5.0,2.0,3.0,4.0|M|group_25|occupation_7
user_26|movie_1388,movie_1084,movie_902,movie_1035|2.0,4.0,4.0,2.0|M|group_25|occupation_7
user_26|movie_902,movie_1035,movie_1201,movie_1013|4.0,2.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_1201,movie_1013,movie_994,movie_595|2.0,3.0,2.0,3.0|M|group_25|occupation_7
user_26|movie_994,movie_595,movie_1179,movie_832|2.0,3.0,4.0,2.0|M|group_25|occupation_7
user_26|movie_1179,movie_832,movie_261,movie_3108|4.0,2.0,2.0,2.0|M|group_25|occupation_7
