user_1|movie_1270,movie_1022,movie_2340,movie_1836|5.0,5.0,3.0,5.0|F|group_1|occupation_10
user_4194|movie_3078,movie_3175,movie_3145,movie_3163|4.0,4.0,5.0,2.0|M|group_18|occupation_4
user_4194|movie_3145,movie_3163,movie_3052,movie_2976|5.0,2.0,5.0,5.0|M|group_18|occupation_4
user_4194|movie_3052,movie_2976,movie_3186,movie_3081|5.0,5.0,3.0,4.0|M|group_18|occupation_4
user_4194|movie_3186,movie_3081,movie_3129,movie_3082|3.0,4.0,4.0,4.0|M|group_18|occupation_4
user_4194|movie_3129,movie_3082,movie_3298,movie_3326|4.0,4.0,5.0,2.0|M|group_18|occupation_4
user_4194|movie_3298,movie_3326,movie_3273,movie_3117|5.0,2.0,2.0,3.0|M|group_18|occupation_4
user_4194|movie_3273,movie_3117,movie_3355,movie_1994|2.0,3.0,5.0,4.0|M|group_18|occupation_4
user_4194|movie_3355,movie_1994,movie_2716,movie_1258|5.0,4.0,4.0,5.0|M|group_18|occupation_4
user_4194|movie_2716,movie_1258,movie_1321,movie_2455|4.0,5.0,5.0,4.0|M|group_18|occupation_4
user_4194|movie_1321,movie_2455,movie_2003,movie_2746|5.0,4.0,4.0,3.0|M|group_18|occupation_4
user_4194|movie_1347,movie_2717,movie_2513,movie_1970|4.0,3.0,3.0,3.0|M|group_18|occupation_4
user_4194|movie_2513,movie_1970,movie_2517,movie_1983|3.0,3.0,4.0,2.0|M|group_18|occupation_4
user_4194|movie_2517,movie_1983,movie_1996,movie_1330|4.0,2.0,2.0,3.0|M|group_18|occupation_4
user_4194|movie_1996,movie_1330,movie_1995,movie_1969|2.0,3.0,3.0,4.0|M|group_18|occupation_4
user_4194|movie_1995,movie_1969,movie_1971,movie_2451|3.0,4.0,4.0,4.0|M|group_18|occupation_4
user_4194|movie_1971,movie_2451,movie_1276,movie_2300|4.0,4.0,5.0,5.0|M|group_18|occupation_4
user_4194|movie_1276,movie_2300,movie_745,movie_2599|5.0,5.0,4.0,5.0|M|group_18|occupation_4
user_4194|movie_745,movie_2599,movie_1148,movie_1175|4.0,5.0,5.0,5.0|M|group_18|occupation_4
user_4194|movie_1256,movie_1294,movie_2064,movie_3362|5.0,5.0,5.0,3.0|M|group_18|occupation_4
user_4194|movie_2064,movie_3362,movie_1136,movie_1162|5.0,3.0,5.0,5.0|M|group_18|occupation_4
user_4194|movie_1136,movie_1162,movie_101,movie_910|5.0,5.0,3.0,5.0|M|group_18|occupation_4
user_4194|movie_101,movie_910,movie_1265,movie_1079|3.0,5.0,4.0,4.0|M|group_18|occupation_4
user_4194|movie_1265,movie_1079,movie_2804,movie_3114|4.0,4.0,4.0,5.0|M|group_18|occupation_4
user_4194|movie_2804,movie_3114,movie_1278,movie_2542|4.0,5.0,5.0,4.0|M|group_18|occupation_4
user_4194|movie_1278,movie_2542,movie_1197,movie_2174|5.0,4.0,3.0,4.0|M|group_18|occupation_4
user_4194|movie_1394,movie_2395,movie_2863,movie_449|5.0,5.0,4.0,4.0|M|group_18|occupation_4
user_4194|movie_2863,movie_449,movie_3421,movie_2918|4.0,4.0,5.0,4.0|M|group_18|occupation_4
user_4194|movie_3421,movie_2918,movie_2700,movie_2321|5.0,4.0,4.0,4.0|M|group_18|occupation_4
user_4194|movie_2700,movie_2321,movie_1,movie_1080|4.0,4.0,4.0,5.0|M|group_18|occupation_4
user_4194|movie_2791,movie_235,movie_1288,movie_3396|5.0,4.0,4.0,4.0|M|group_18|occupation_4
user_4194|movie_1288,movie_3396,movie_933,movie_125|4.0,4.0,5.0,4.0|M|group_18|occupation_4
user_4194|movie_933,movie_125,movie_2946,movie_1968|5.0,4.0,4.0,4.0|M|group_18|occupation_4
user_4194|movie_2946,movie_1968,movie_1270,movie_1257|4.0,4.0,4.0,4.0|M|group_18|occupation_4
user_4194|movie_1270,movie_1257,movie_1845,movie_223|4.0,4.0,3.0,4.0|M|group_18|occupation_4
user_4194|movie_1845,movie_223,movie_3671,movie_1500|3.0,4.0,4.0,4.0|M|group_18|occupation_4
user_4194|movie_1060,movie_348,movie_441,movie_1449|4.0,4.0,3.0,5.0|M|group_18|occupation_4
user_4194|movie_2788,movie_2926,movie_2355,movie_562|5.0,4.0,3.0,3.0|M|group_18|occupation_4
user_4194|movie_2355,movie_562,movie_1885,movie_39|3.0,3.0,3.0,4.0|M|group_18|occupation_4
user_4194|movie_1885,movie_39,movie_2282,movie_45|3.0,4.0,4.0,5.0|M|group_18|occupation_4
user_4194|movie_2282,movie_45,movie_497,movie_1220|4.0,5.0,3.0,5.0|M|group_18|occupation_4
user_4194|movie_497,movie_1220,movie_322,movie_1261|3.0,5.0,4.0,5.0|M|group_18|occupation_4
user_4194|movie_322,movie_1261,movie_3046,movie_2318|4.0,5.0,2.0,4.0|M|group_18|occupation_4
user_4194|movie_3046,movie_2318,movie_663,movie_3397|2.0,4.0,4.0,5.0|M|group_18|occupation_4
user_4194|movie_663,movie_3397,movie_2883,movie_2915|4.0,5.0,4.0,5.0|M|group_18|occupation_4
user_4194|movie_2883,movie_2915,movie_1732,movie_345|4.0,5.0,5.0,4.0|M|group_18|occupation_4
user_4194|movie_1732,movie_345,movie_3261,movie_471|5.0,4.0,3.0,5.0|M|group_18|occupation_4
user_4194|movie_3104,movie_3253,movie_3608,movie_1747|3.0,4.0,4.0,4.0|M|group_18|occupation_4
user_4194|movie_3608,movie_1747,movie_1517,movie_2747|4.0,4.0,3.0,3.0|M|group_18|occupation_4
user_4194|movie_104,movie_3358,movie_2797,movie_1883|4.0,5.0,5.0,5.0|M|group_18|occupation_4
user_4194|movie_2797,movie_1883,movie_3760,movie_1701|5.0,5.0,4.0,4.0|M|group_18|occupation_4
user_4194|movie_3760,movie_1701,movie_2108,movie_1425|4.0,4.0,4.0,3.0|M|group_18|occupation_4
user_4194|movie_2108,movie_1425,movie_3263,movie_588|4.0,3.0,4.0,4.0|M|group_18|occupation_4
user_4194|movie_3263,movie_588,movie_2359,movie_1580|4.0,4.0,3.0,4.0|M|group_18|occupation_4
user_4194|movie_2359,movie_1580,movie_356,movie_1884|3.0,4.0,4.0,5.0|M|group_18|occupation_4
user_4194|movie_356,movie_1884,movie_2572,movie_3087|4.0,5.0,3.0,4.0|M|group_18|occupation_4
user_4194|movie_2572,movie_3087,movie_1297,movie_372|3.0,4.0,2.0,3.0|M|group_18|occupation_4
user_4194|movie_1297,movie_372,movie_410,movie_2124|2.0,3.0,4.0,5.0|M|group_18|occupation_4
user_4194|movie_410,movie_2124,movie_2155,movie_2770|4.0,5.0,4.0,4.0|M|group_18|occupation_4
user_4194|movie_410,movie_2124,movie_2155,movie_2770|4.0,5.0,4.0,4.0|M|group_18|occupation_4
user_4195|movie_1208,movie_3678,movie_1247,movie_3684|5.0,4.0,4.0,3.0|F|group_56|occupation_13
user_4195|movie_1247,movie_3684,movie_2411,movie_2628|4.0,3.0,1.0,3.0|F|group_56|occupation_13
user_4195|movie_2411,movie_2628,movie_3224,movie_1241|1.0,3.0,4.0,1.0|F|group_56|occupation_13
user_4195|movie_1415,movie_2743,movie_3284,movie_1941|4.0,3.0,4.0,5.0|F|group_56|occupation_13
user_4195|movie_3284,movie_1941,movie_2848,movie_3789|4.0,5.0,4.0,5.0|F|group_56|occupation_13
user_4195|movie_2848,movie_3789,movie_913,movie_735|4.0,5.0,4.0,3.0|F|group_56|occupation_13
user_4195|movie_913,movie_735,movie_3095,movie_923|4.0,3.0,5.0,5.0|F|group_56|occupation_13
user_4195|movie_3095,movie_923,movie_3091,movie_1204|5.0,5.0,4.0,5.0|F|group_56|occupation_13
user_4195|movie_3091,movie_1204,movie_1104,movie_750|4.0,5.0,5.0,5.0|F|group_56|occupation_13
user_4195|movie_1104,movie_750,movie_922,movie_1207|5.0,5.0,5.0,5.0|F|group_56|occupation_13
user_4195|movie_922,movie_1207,movie_306,movie_1900|5.0,5.0,5.0,4.0|F|group_56|occupation_13
user_4195|movie_306,movie_1900,movie_2019,movie_1252|5.0,4.0,4.0,4.0|F|group_56|occupation_13
user_4195|movie_2019,movie_1252,movie_926,movie_2300|4.0,4.0,4.0,4.0|F|group_56|occupation_13
user_4195|movie_926,movie_2300,movie_608,movie_1254|4.0,4.0,4.0,5.0|F|group_56|occupation_13
user_4195|movie_608,movie_1254,movie_3468,movie_1952|4.0,5.0,5.0,5.0|F|group_56|occupation_13
user_4195|movie_3468,movie_1952,movie_3097,movie_1233|5.0,5.0,5.0,4.0|F|group_56|occupation_13
user_4195|movie_3097,movie_1233,movie_1203,movie_1225|5.0,4.0,4.0,4.0|F|group_56|occupation_13
user_4195|movie_1203,movie_1225,movie_3467,movie_899|4.0,4.0,3.0,5.0|F|group_56|occupation_13
user_4195|movie_3467,movie_899,movie_1193,movie_908|3.0,5.0,5.0,5.0|F|group_56|occupation_13
user_4195|movie_1193,movie_908,movie_720,movie_1946|5.0,5.0,5.0,4.0|F|group_56|occupation_13
user_4195|movie_720,movie_1946,movie_950,movie_1230|5.0,4.0,4.0,5.0|F|group_56|occupation_13
user_4195|movie_950,movie_1230,movie_2357,movie_3093|4.0,5.0,5.0,3.0|F|group_56|occupation_13
user_4195|movie_2357,movie_3093,movie_949,movie_1219|5.0,3.0,5.0,5.0|F|group_56|occupation_13
user_4195|movie_2858,movie_1299,movie_1150,movie_246|5.0,5.0,4.0,5.0|F|group_56|occupation_13
user_4195|movie_1150,movie_246,movie_903,movie_1362|4.0,5.0,5.0,5.0|F|group_56|occupation_13
user_4195|movie_903,movie_1362,movie_905,movie_1249|5.0,5.0,5.0,4.0|F|group_56|occupation_13
user_4195|movie_905,movie_1249,movie_904,movie_919|5.0,4.0,5.0,5.0|F|group_56|occupation_13
user_4195|movie_904,movie_919,movie_959,movie_1303|5.0,5.0,4.0,5.0|F|group_56|occupation_13
user_4195|movie_959,movie_1303,movie_920,movie_527|4.0,5.0,5.0,5.0|F|group_56|occupation_13
user_4195|movie_1251,movie_2664,movie_1267,movie_318|4.0,4.0,5.0,5.0|F|group_56|occupation_13
user_4195|movie_1267,movie_318,movie_1719,movie_1185|5.0,5.0,5.0,5.0|F|group_56|occupation_13
user_4195|movie_1719,movie_1185,movie_593,movie_1276|5.0,5.0,5.0,5.0|F|group_56|occupation_13
user_4195|movie_593,movie_1276,movie_898,movie_1294|5.0,5.0,5.0,5.0|F|group_56|occupation_13
user_4195|movie_898,movie_1294,movie_1217,movie_260|5.0,5.0,4.0,5.0|F|group_56|occupation_13
user_4195|movie_1217,movie_260,movie_947,movie_1394|4.0,5.0,5.0,4.0|F|group_56|occupation_13
user_4195|movie_947,movie_1394,movie_3114,movie_3163|5.0,4.0,5.0,5.0|F|group_56|occupation_13
user_4195|movie_3114,movie_3163,movie_2966,movie_3083|5.0,5.0,5.0,4.0|F|group_56|occupation_13
user_4195|movie_2966,movie_3083,movie_2997,movie_3175|5.0,4.0,5.0,4.0|F|group_56|occupation_13
user_4195|movie_2997,movie_3175,movie_3147,movie_3078|5.0,4.0,5.0,5.0|F|group_56|occupation_13
user_4195|movie_3147,movie_3078,movie_3125,movie_3052|5.0,5.0,4.0,5.0|F|group_56|occupation_13
user_4195|movie_3125,movie_3052,movie_3145,movie_3081|4.0,5.0,4.0,3.0|F|group_56|occupation_13
user_4195|movie_3145,movie_3081,movie_3176,movie_3189|4.0,3.0,4.0,5.0|F|group_56|occupation_13
user_4195|movie_3176,movie_3189,movie_3186,movie_3179|4.0,5.0,3.0,2.0|F|group_56|occupation_13
user_4195|movie_3186,movie_3179,movie_3051,movie_3155|3.0,2.0,4.0,4.0|F|group_56|occupation_13
user_4195|movie_2889,movie_3301,movie_3326,movie_3156|4.0,3.0,3.0,4.0|F|group_56|occupation_13
user_4195|movie_3301,movie_3326,movie_3156,movie_3299|3.0,3.0,4.0,2.0|F|group_56|occupation_13
user_4196|movie_480,movie_3418,movie_3814,movie_2160|3.0,4.0,3.0,5.0|M|group_35|occupation_14
user_4196|movie_3814,movie_2160,movie_3546,movie_1961|3.0,5.0,4.0,5.0|M|group_35|occupation_14
user_4196|movie_3546,movie_1961,movie_2871,movie_3788|4.0,5.0,5.0,3.0|M|group_35|occupation_14
user_4196|movie_2871,movie_3788,movie_3757,movie_3812|5.0,3.0,3.0,3.0|M|group_35|occupation_14
user_4196|movie_3757,movie_3812,movie_3785,movie_3850|3.0,3.0,3.0,3.0|M|group_35|occupation_14
user_4196|movie_1219,movie_3351,movie_2300,movie_1963|5.0,2.0,3.0,4.0|M|group_35|occupation_14
user_4196|movie_2300,movie_1963,movie_3049,movie_1276|3.0,4.0,2.0,5.0|M|group_35|occupation_14
user_4196|movie_3049,movie_1276,movie_909,movie_3507|2.0,5.0,4.0,4.0|M|group_35|occupation_14
user_4196|movie_909,movie_3507,movie_2863,movie_390|4.0,4.0,5.0,3.0|M|group_35|occupation_14
user_4196|movie_2863,movie_390,movie_1018,movie_3520|5.0,3.0,2.0,3.0|M|group_35|occupation_14
user_4196|movie_1018,movie_3520,movie_1084,movie_2764|2.0,3.0,5.0,3.0|M|group_35|occupation_14
user_4196|movie_3520,movie_1084,movie_2764,movie_3427|3.0,5.0,3.0,3.0|M|group_35|occupation_14
user_4197|movie_1198,movie_1097,movie_1210,movie_110|4.0,5.0,4.0,4.0|F|group_45|occupation_1
user_4197|movie_1210,movie_110,movie_1193,movie_2042|4.0,4.0,4.0,3.0|F|group_45|occupation_1
user_4197|movie_1193,movie_2042,movie_1304,movie_356|4.0,3.0,5.0,5.0|F|group_45|occupation_1
user_4197|movie_1304,movie_356,movie_1394,movie_2355|5.0,5.0,3.0,5.0|F|group_45|occupation_1
user_4197|movie_1394,movie_2355,movie_3363,movie_2797|3.0,5.0,3.0,5.0|F|group_45|occupation_1
user_4197|movie_3363,movie_2797,movie_1,movie_3037|3.0,5.0,5.0,5.0|F|group_45|occupation_1
user_4197|movie_1,movie_3037,movie_1234,movie_2716|5.0,5.0,4.0,5.0|F|group_45|occupation_1
user_4197|movie_1234,movie_2716,movie_3753,movie_1704|4.0,5.0,5.0,4.0|F|group_45|occupation_1
user_4197|movie_3753,movie_1704,movie_2269,movie_590|5.0,4.0,3.0,5.0|F|group_45|occupation_1
user_4197|movie_2269,movie_590,movie_3418,movie_648|3.0,5.0,4.0,4.0|F|group_45|occupation_1
user_4197|movie_590,movie_3418,movie_648,movie_2688|5.0,4.0,4.0,5.0|F|group_45|occupation_1
user_4198|movie_480,movie_3157,movie_1196,movie_3181|4.0,3.0,5.0,5.0|M|group_18|occupation_4
user_4198|movie_1196,movie_3181,movie_107,movie_748|5.0,5.0,4.0,3.0|M|group_18|occupation_4
user_4198|movie_107,movie_748,movie_2795,movie_2137|4.0,3.0,5.0,4.0|M|group_18|occupation_4
user_4198|movie_2795,movie_2137,movie_1210,movie_541|5.0,4.0,4.0,5.0|M|group_18|occupation_4
user_4198|movie_1210,movie_541,movie_2644,movie_3785|4.0,5.0,5.0,4.0|M|group_18|occupation_4
user_4198|movie_2644,movie_3785,movie_1387,movie_1987|5.0,4.0,5.0,3.0|M|group_18|occupation_4
user_4198|movie_1387,movie_1987,movie_1278,movie_2747|5.0,3.0,5.0,4.0|M|group_18|occupation_4
user_4198|movie_1278,movie_2747,movie_1258,movie_1997|5.0,4.0,5.0,4.0|M|group_18|occupation_4
user_4198|movie_1258,movie_1997,movie_1214,movie_2716|5.0,4.0,5.0,4.0|M|group_18|occupation_4
user_4198|movie_1214,movie_2716,movie_1994,movie_3499|5.0,4.0,3.0,3.0|M|group_18|occupation_4
user_4198|movie_2160,movie_1345,movie_2455,movie_610|4.0,4.0,3.0,4.0|M|group_18|occupation_4
user_4198|movie_1321,movie_3476,movie_2118,movie_2560|4.0,5.0,4.0,2.0|M|group_18|occupation_4
user_4198|movie_2118,movie_2560,movie_1982,movie_2454|4.0,2.0,5.0,3.0|M|group_18|occupation_4
user_4198|movie_1982,movie_2454,movie_1645,movie_2167|5.0,3.0,3.0,3.0|M|group_18|occupation_4
user_4198|movie_2746,movie_2901,movie_2657,movie_1924|4.0,2.0,5.0,1.0|M|group_18|occupation_4
user_4198|movie_2657,movie_1924,movie_3016,movie_366|5.0,1.0,4.0,2.0|M|group_18|occupation_4
user_4198|movie_3016,movie_366,movie_2097,movie_188|4.0,2.0,4.0,3.0|M|group_18|occupation_4
user_4198|movie_2097,movie_188,movie_3264,movie_2163|4.0,3.0,2.0,4.0|M|group_18|occupation_4
user_4198|movie_3264,movie_2163,movie_724,movie_407|2.0,4.0,3.0,5.0|M|group_18|occupation_4
user_4198|movie_724,movie_407,movie_2121,movie_2513|3.0,5.0,4.0,4.0|M|group_18|occupation_4
user_4199|movie_920,movie_10,movie_1772,movie_3072|4.0,2.0,2.0,4.0|F|group_25|occupation_9
user_4199|movie_1772,movie_3072,movie_110,movie_2763|2.0,4.0,5.0,3.0|F|group_25|occupation_9
user_4199|movie_110,movie_2763,movie_3095,movie_498|5.0,3.0,4.0,2.0|F|group_25|occupation_9
user_4199|movie_3095,movie_498,movie_608,movie_527|4.0,2.0,1.0,5.0|F|group_25|occupation_9
user_4199|movie_608,movie_527,movie_955,movie_1207|1.0,5.0,3.0,4.0|F|group_25|occupation_9
user_4199|movie_955,movie_1207,movie_899,movie_318|3.0,4.0,4.0,3.0|F|group_25|occupation_9
user_4199|movie_899,movie_318,movie_745,movie_720|4.0,3.0,5.0,5.0|F|group_25|occupation_9
user_4199|movie_745,movie_720,movie_593,movie_34|5.0,5.0,3.0,1.0|F|group_25|occupation_9
user_4199|movie_593,movie_34,movie_2028,movie_1223|3.0,1.0,5.0,5.0|F|group_25|occupation_9
user_4199|movie_2028,movie_1223,movie_605,movie_2396|5.0,5.0,3.0,4.0|F|group_25|occupation_9
user_4199|movie_2762,movie_17,movie_150,movie_1265|5.0,5.0,5.0,5.0|F|group_25|occupation_9
user_4199|movie_150,movie_1265,movie_337,movie_529|5.0,5.0,2.0,4.0|F|group_25|occupation_9
user_4199|movie_1835,movie_25,movie_1179,movie_2108|2.0,4.0,2.0,5.0|F|group_25|occupation_9
user_4199|movie_1179,movie_2108,movie_2336,movie_1094|2.0,5.0,5.0,3.0|F|group_25|occupation_9
user_4199|movie_1475,movie_3179,movie_1814,movie_2442|4.0,5.0,5.0,4.0|F|group_25|occupation_9
user_4199|movie_1814,movie_2442,movie_3105,movie_1060|5.0,4.0,5.0,5.0|F|group_25|occupation_9
user_4199|movie_3105,movie_1060,movie_832,movie_539|5.0,5.0,3.0,3.0|F|group_25|occupation_9
user_4199|movie_832,movie_539,movie_3261,movie_391|3.0,3.0,4.0,5.0|F|group_25|occupation_9
user_4199|movie_539,movie_3261,movie_391,movie_1500|3.0,4.0,5.0,5.0|F|group_25|occupation_9
user_42|movie_2916,movie_1193,movie_2520,movie_356|3.0,3.0,4.0,5.0|M|group_25|occupation_8
user_42|movie_2520,movie_356,movie_1288,movie_2628|4.0,5.0,4.0,5.0|M|group_25|occupation_8
user_42|movie_1288,movie_2628,movie_1124,movie_750|4.0,5.0,3.0,4.0|M|group_25|occupation_8
user_42|movie_1124,movie_750,movie_260,movie_1270|3.0,4.0,5.0,5.0|M|group_25|occupation_8
user_42|movie_260,movie_1270,movie_589,movie_1210|5.0,5.0,4.0,5.0|M|group_25|occupation_8
user_42|movie_589,movie_1210,movie_3527,movie_541|4.0,5.0,4.0,5.0|M|group_25|occupation_8
user_42|movie_3527,movie_541,movie_1097,movie_1253|4.0,5.0,4.0,4.0|M|group_25|occupation_8
user_42|movie_1077,movie_2571,movie_1301,movie_3699|3.0,3.0,4.0,3.0|M|group_25|occupation_8
user_42|movie_1301,movie_3699,movie_3703,movie_1356|4.0,3.0,4.0,4.0|M|group_25|occupation_8
user_42|movie_2116,movie_2664,movie_1200,movie_1376|4.0,3.0,5.0,4.0|M|group_25|occupation_8
user_42|movie_1200,movie_1376,movie_198,movie_1374|5.0,4.0,4.0,5.0|M|group_25|occupation_8
user_42|movie_198,movie_1374,movie_480,movie_1206|4.0,5.0,5.0,3.0|M|group_25|occupation_8
user_42|movie_32,movie_1653,movie_3793,movie_3175|3.0,3.0,4.0,5.0|M|group_25|occupation_8
user_42|movie_3793,movie_3175,movie_2021,movie_2529|4.0,5.0,4.0,5.0|M|group_25|occupation_8
user_42|movie_2021,movie_2529,movie_2288,movie_780|4.0,5.0,4.0,3.0|M|group_25|occupation_8
user_42|movie_2288,movie_780,movie_2968,movie_1580|4.0,3.0,3.0,3.0|M|group_25|occupation_8
user_42|movie_2968,movie_1580,movie_2455,movie_3702|3.0,3.0,4.0,5.0|M|group_25|occupation_8
user_42|movie_2455,movie_3702,movie_2640,movie_1129|4.0,5.0,4.0,4.0|M|group_25|occupation_8
user_42|movie_2640,movie_1129,movie_610,movie_3927|4.0,4.0,4.0,5.0|M|group_25|occupation_8
user_42|movie_610,movie_3927,movie_1375,movie_1909|4.0,5.0,4.0,3.0|M|group_25|occupation_8
user_42|movie_1375,movie_1909,movie_3070,movie_2009|4.0,3.0,3.0,3.0|M|group_25|occupation_8
user_42|movie_3070,movie_2009,movie_3745,movie_2528|3.0,3.0,4.0,3.0|M|group_25|occupation_8
user_42|movie_3745,movie_2528,movie_1921,movie_329|4.0,3.0,3.0,4.0|M|group_25|occupation_8
user_42|movie_1921,movie_329,movie_3701,movie_2407|3.0,4.0,3.0,4.0|M|group_25|occupation_8
user_42|movie_3701,movie_2407,movie_1527,movie_2105|3.0,4.0,3.0,5.0|M|group_25|occupation_8
user_42|movie_1527,movie_2105,movie_3704,movie_2011|3.0,5.0,3.0,4.0|M|group_25|occupation_8
user_42|movie_3704,movie_2011,movie_2527,movie_2393|3.0,4.0,5.0,4.0|M|group_25|occupation_8
user_42|movie_2527,movie_2393,movie_2530,movie_3638|5.0,4.0,4.0,5.0|M|group_25|occupation_8
user_42|movie_2530,movie_3638,movie_1917,movie_2641|4.0,5.0,3.0,4.0|M|group_25|occupation_8
user_42|movie_1917,movie_2641,movie_2311,movie_748|3.0,4.0,5.0,3.0|M|group_25|occupation_8
user_42|movie_2311,movie_748,movie_3770,movie_2012|5.0,3.0,4.0,4.0|M|group_25|occupation_8
user_42|movie_3770,movie_2012,movie_1876,movie_2117|4.0,4.0,4.0,3.0|M|group_25|occupation_8
user_42|movie_1876,movie_2117,movie_3033,movie_66|4.0,3.0,5.0,2.0|M|group_25|occupation_8
user_42|movie_3033,movie_66,movie_1779,movie_1544|5.0,2.0,3.0,3.0|M|group_25|occupation_8
user_42|movie_1779,movie_1544,movie_185,movie_1037|3.0,3.0,3.0,3.0|M|group_25|occupation_8
user_42|movie_185,movie_1037,movie_2034,movie_3937|3.0,3.0,4.0,3.0|M|group_25|occupation_8
user_42|movie_2034,movie_3937,movie_316,movie_2094|4.0,3.0,4.0,4.0|M|group_25|occupation_8
user_42|movie_316,movie_2094,movie_1320,movie_379|4.0,4.0,3.0,4.0|M|group_25|occupation_8
user_42|movie_1320,movie_379,movie_2986,movie_1373|3.0,4.0,4.0,4.0|M|group_25|occupation_8
user_42|movie_2986,movie_1373,movie_1591,movie_1590|4.0,4.0,2.0,3.0|M|group_25|occupation_8
user_42|movie_1591,movie_1590,movie_172,movie_3758|2.0,3.0,4.0,4.0|M|group_25|occupation_8
user_42|movie_196,movie_2642,movie_2456,movie_2408|4.0,3.0,3.0,3.0|M|group_25|occupation_8
user_42|movie_2456,movie_2408,movie_173,movie_737|3.0,3.0,3.0,3.0|M|group_25|occupation_8
