user_5317|movie_1036,movie_6,movie_1343,movie_377|3.0,2.0,3.0,4.0|F|group_25|occupation_0
user_5317|movie_1343,movie_377,movie_3044,movie_3101|3.0,4.0,5.0,5.0|F|group_25|occupation_0
user_5317|movie_1994,movie_3055,movie_3770,movie_454|5.0,4.0,5.0,3.0|F|group_25|occupation_0
user_5317|movie_3770,movie_454,movie_1645,movie_3420|5.0,3.0,3.0,4.0|F|group_25|occupation_0
user_5317|movie_1092,movie_662,movie_288,movie_1034|5.0,2.0,4.0,5.0|F|group_25|occupation_0
user_5317|movie_288,movie_1034,movie_3686,movie_3557|4.0,5.0,5.0,2.0|F|group_25|occupation_0
user_5317|movie_3686,movie_3557,movie_3708,movie_490|5.0,2.0,4.0,4.0|F|group_25|occupation_0
user_5317|movie_3708,movie_490,movie_736,movie_1995|4.0,4.0,3.0,2.0|F|group_25|occupation_0
user_5317|movie_736,movie_1995,movie_3063,movie_2468|3.0,2.0,4.0,4.0|F|group_25|occupation_0
user_5317|movie_3063,movie_2468,movie_415,movie_18|4.0,4.0,3.0,3.0|F|group_25|occupation_0
user_5317|movie_415,movie_18,movie_3113,movie_1037|3.0,3.0,1.0,2.0|F|group_25|occupation_0
user_5317|movie_1996,movie_3835,movie_1061,movie_2717|3.0,4.0,4.0,3.0|F|group_25|occupation_0
user_5317|movie_1061,movie_2717,movie_532,movie_762|4.0,3.0,3.0,2.0|F|group_25|occupation_0
user_5317|movie_532,movie_762,movie_1755,movie_1381|3.0,2.0,4.0,4.0|F|group_25|occupation_0
user_5317|movie_1755,movie_1381,movie_750,movie_1136|4.0,4.0,5.0,3.0|F|group_25|occupation_0
user_5317|movie_750,movie_1136,movie_2648,movie_1206|5.0,3.0,5.0,5.0|F|group_25|occupation_0
user_5317|movie_2648,movie_1206,movie_3911,movie_1952|5.0,5.0,5.0,4.0|F|group_25|occupation_0
user_5317|movie_3911,movie_1952,movie_1104,movie_2160|5.0,4.0,5.0,4.0|F|group_25|occupation_0
user_5317|movie_1104,movie_2160,movie_914,movie_908|5.0,4.0,5.0,5.0|F|group_25|occupation_0
user_5317|movie_3024,movie_1249,movie_3897,movie_1199|3.0,5.0,5.0,5.0|F|group_25|occupation_0
user_5317|movie_3897,movie_1199,movie_1258,movie_1240|5.0,5.0,5.0,4.0|F|group_25|occupation_0
user_5317|movie_1258,movie_1240,movie_3543,movie_899|5.0,4.0,4.0,4.0|F|group_25|occupation_0
user_5317|movie_3543,movie_899,movie_1270,movie_1291|4.0,4.0,4.0,4.0|F|group_25|occupation_0
user_5317|movie_1270,movie_1291,movie_1282,movie_3083|4.0,4.0,5.0,5.0|F|group_25|occupation_0
user_5317|movie_1282,movie_3083,movie_3210,movie_2398|5.0,5.0,4.0,4.0|F|group_25|occupation_0
user_5317|movie_3210,movie_2398,movie_1266,movie_1271|4.0,4.0,4.0,5.0|F|group_25|occupation_0
user_5317|movie_1266,movie_1271,movie_3499,movie_803|4.0,5.0,4.0,4.0|F|group_25|occupation_0
user_5317|movie_3499,movie_803,movie_2915,movie_3554|4.0,4.0,4.0,5.0|F|group_25|occupation_0
user_5317|movie_2915,movie_3554,movie_1022,movie_2883|4.0,5.0,4.0,4.0|F|group_25|occupation_0
user_5317|movie_1022,movie_2883,movie_1951,movie_1387|4.0,4.0,5.0,4.0|F|group_25|occupation_0
user_5317|movie_933,movie_3282,movie_594,movie_2076|5.0,5.0,4.0,5.0|F|group_25|occupation_0
user_5317|movie_594,movie_2076,movie_1464,movie_1644|4.0,5.0,4.0,2.0|F|group_25|occupation_0
user_5317|movie_1464,movie_1644,movie_3949,movie_2596|4.0,2.0,5.0,4.0|F|group_25|occupation_0
user_5317|movie_1644,movie_3949,movie_2596,movie_2774|2.0,5.0,4.0,4.0|F|group_25|occupation_0
user_5318|movie_1136,movie_3660,movie_1198,movie_2571|5.0,4.0,4.0,5.0|M|group_18|occupation_17
user_5318|movie_1198,movie_2571,movie_2028,movie_1196|4.0,5.0,4.0,5.0|M|group_18|occupation_17
user_5318|movie_2028,movie_1196,movie_1210,movie_260|4.0,5.0,5.0,5.0|M|group_18|occupation_17
user_5318|movie_1291,movie_3703,movie_1197,movie_1214|4.0,3.0,4.0,3.0|M|group_18|occupation_17
user_5318|movie_1197,movie_1214,movie_1200,movie_1036|4.0,3.0,5.0,5.0|M|group_18|occupation_17
user_5318|movie_1200,movie_1036,movie_522,movie_1220|5.0,5.0,4.0,3.0|M|group_18|occupation_17
user_5318|movie_1242,movie_1240,movie_1374,movie_1954|4.0,4.0,3.0,3.0|M|group_18|occupation_17
user_5318|movie_1374,movie_1954,movie_2529,movie_1261|3.0,3.0,3.0,4.0|M|group_18|occupation_17
user_5318|movie_2529,movie_1261,movie_2916,movie_1215|3.0,4.0,3.0,5.0|M|group_18|occupation_17
user_5318|movie_2916,movie_1215,movie_1222,movie_2692|3.0,5.0,5.0,4.0|M|group_18|occupation_17
user_5318|movie_1222,movie_2692,movie_457,movie_1527|5.0,4.0,3.0,5.0|M|group_18|occupation_17
user_5318|movie_457,movie_1527,movie_592,movie_1356|3.0,5.0,5.0,4.0|M|group_18|occupation_17
user_5318|movie_592,movie_1356,movie_1127,movie_1580|5.0,4.0,4.0,3.0|M|group_18|occupation_17
user_5318|movie_377,movie_2628,movie_886,movie_2000|3.0,4.0,2.0,3.0|M|group_18|occupation_17
user_5318|movie_886,movie_2000,movie_2193,movie_165|2.0,3.0,4.0,5.0|M|group_18|occupation_17
user_5318|movie_2193,movie_165,movie_21,movie_3256|4.0,5.0,3.0,4.0|M|group_18|occupation_17
user_5318|movie_21,movie_3256,movie_3082,movie_1370|3.0,4.0,4.0,5.0|M|group_18|occupation_17
user_5318|movie_3082,movie_1370,movie_2985,movie_380|4.0,5.0,4.0,4.0|M|group_18|occupation_17
user_5318|movie_493,movie_2528,movie_10,movie_2006|4.0,4.0,3.0,3.0|M|group_18|occupation_17
user_5318|movie_10,movie_2006,movie_610,movie_648|3.0,3.0,4.0,4.0|M|group_18|occupation_17
user_5318|movie_610,movie_648,movie_112,movie_2278|4.0,4.0,3.0,4.0|M|group_18|occupation_17
user_5318|movie_112,movie_2278,movie_2105,movie_349|3.0,4.0,5.0,3.0|M|group_18|occupation_17
user_5318|movie_376,movie_2617,movie_1916,movie_2001|3.0,3.0,3.0,3.0|M|group_18|occupation_17
user_5318|movie_1916,movie_2001,movie_2699,movie_861|3.0,3.0,3.0,4.0|M|group_18|occupation_17
user_5318|movie_2699,movie_861,movie_2167,movie_849|3.0,4.0,3.0,3.0|M|group_18|occupation_17
user_5318|movie_2167,movie_849,movie_2533,movie_353|3.0,3.0,3.0,4.0|M|group_18|occupation_17
user_5318|movie_2533,movie_353,movie_780,movie_3107|3.0,4.0,4.0,3.0|M|group_18|occupation_17
user_5318|movie_780,movie_3107,movie_288,movie_3740|4.0,3.0,2.0,5.0|M|group_18|occupation_17
user_5318|movie_288,movie_3740,movie_2002,movie_3441|2.0,5.0,2.0,4.0|M|group_18|occupation_17
user_5318|movie_2002,movie_3441,movie_1573,movie_1608|2.0,4.0,3.0,3.0|M|group_18|occupation_17
user_5318|movie_1573,movie_1608,movie_292,movie_2273|3.0,3.0,3.0,4.0|M|group_18|occupation_17
user_5318|movie_292,movie_2273,movie_736,movie_3704|3.0,4.0,3.0,4.0|M|group_18|occupation_17
user_5318|movie_736,movie_3704,movie_1586,movie_316|3.0,4.0,3.0,4.0|M|group_18|occupation_17
user_5318|movie_1586,movie_316,movie_3438,movie_1722|3.0,4.0,3.0,4.0|M|group_18|occupation_17
user_5318|movie_3438,movie_1722,movie_3697,movie_2094|3.0,4.0,2.0,4.0|M|group_18|occupation_17
user_5318|movie_533,movie_2723,movie_3698,movie_2324|3.0,2.0,4.0,5.0|M|group_18|occupation_17
user_5318|movie_3698,movie_2324,movie_2858,movie_1270|4.0,5.0,4.0,4.0|M|group_18|occupation_17
user_5318|movie_2858,movie_1270,movie_3396,movie_2918|4.0,4.0,5.0,4.0|M|group_18|occupation_17
user_5319|movie_2386,movie_1193,movie_1995,movie_260|4.0,4.0,3.0,5.0|M|group_18|occupation_17
user_5319|movie_1995,movie_260,movie_1503,movie_589|3.0,5.0,3.0,5.0|M|group_18|occupation_17
user_5319|movie_1503,movie_589,movie_1210,movie_1214|3.0,5.0,5.0,4.0|M|group_18|occupation_17
user_5319|movie_1240,movie_1196,movie_3471,movie_1270|4.0,5.0,5.0,5.0|M|group_18|occupation_17
user_5319|movie_924,movie_541,movie_741,movie_1921|5.0,5.0,5.0,5.0|M|group_18|occupation_17
user_5319|movie_741,movie_1921,movie_1097,movie_512|5.0,5.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_1097,movie_512,movie_2571,movie_610|3.0,4.0,5.0,5.0|M|group_18|occupation_17
user_5319|movie_2571,movie_610,movie_3175,movie_2916|5.0,5.0,5.0,4.0|M|group_18|occupation_17
user_5319|movie_3175,movie_2916,movie_2968,movie_480|5.0,4.0,5.0,3.0|M|group_18|occupation_17
user_5319|movie_2968,movie_480,movie_968,movie_1374|5.0,3.0,3.0,5.0|M|group_18|occupation_17
user_5319|movie_968,movie_1374,movie_2288,movie_1573|3.0,5.0,5.0,3.0|M|group_18|occupation_17
user_5319|movie_2288,movie_1573,movie_3527,movie_1274|5.0,3.0,4.0,5.0|M|group_18|occupation_17
user_5319|movie_1376,movie_1580,movie_3699,movie_1396|4.0,4.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_1653,movie_2140,movie_1127,movie_1676|4.0,5.0,3.0,3.0|M|group_18|occupation_17
user_5319|movie_1127,movie_1676,movie_198,movie_1748|3.0,3.0,3.0,5.0|M|group_18|occupation_17
user_5319|movie_198,movie_1748,movie_1909,movie_1372|3.0,5.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_1909,movie_1372,movie_671,movie_3070|4.0,4.0,5.0,5.0|M|group_18|occupation_17
user_5319|movie_671,movie_3070,movie_2455,movie_2901|5.0,5.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_2455,movie_2901,movie_3701,movie_3704|3.0,4.0,5.0,3.0|M|group_18|occupation_17
user_5319|movie_3701,movie_3704,movie_1527,movie_2628|5.0,3.0,2.0,4.0|M|group_18|occupation_17
user_5319|movie_2985,movie_2407,movie_2046,movie_2600|3.0,3.0,4.0,5.0|M|group_18|occupation_17
user_5319|movie_2046,movie_2600,movie_2021,movie_2105|4.0,5.0,5.0,4.0|M|group_18|occupation_17
user_5319|movie_2021,movie_2105,movie_3033,movie_2377|5.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_3033,movie_2377,movie_2054,movie_24|4.0,4.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_2054,movie_24,movie_2311,movie_1371|3.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_2311,movie_1371,movie_2641,movie_2393|4.0,4.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_2641,movie_2393,movie_2012,movie_780|3.0,4.0,4.0,3.0|M|group_18|occupation_17
user_5319|movie_2012,movie_780,movie_316,movie_1391|4.0,3.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_316,movie_1391,movie_2615,movie_2699|3.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_2615,movie_2699,movie_1690,movie_2668|4.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_1690,movie_2668,movie_2034,movie_1373|4.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_2034,movie_1373,movie_1544,movie_3697|4.0,4.0,2.0,4.0|M|group_18|occupation_17
user_5319|movie_1544,movie_3697,movie_185,movie_611|2.0,4.0,1.0,4.0|M|group_18|occupation_17
user_5319|movie_185,movie_611,movie_3354,movie_1037|1.0,4.0,1.0,3.0|M|group_18|occupation_17
user_5319|movie_3354,movie_1037,movie_1591,movie_196|1.0,3.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_1591,movie_196,movie_2986,movie_2672|4.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_2986,movie_2672,movie_3578,movie_2019|4.0,4.0,4.0,5.0|M|group_18|occupation_17
user_5319|movie_3578,movie_2019,movie_1198,movie_1197|4.0,5.0,4.0,5.0|M|group_18|occupation_17
user_5319|movie_1198,movie_1197,movie_3000,movie_8|4.0,5.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_3000,movie_8,movie_2761,movie_1|4.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_2761,movie_1,movie_1148,movie_1282|4.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_1148,movie_1282,movie_919,movie_2355|4.0,4.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_919,movie_2355,movie_1732,movie_1073|3.0,4.0,5.0,4.0|M|group_18|occupation_17
user_5319|movie_1732,movie_1073,movie_2797,movie_2174|5.0,4.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_2797,movie_2174,movie_1617,movie_3545|3.0,4.0,4.0,2.0|M|group_18|occupation_17
user_5319|movie_1617,movie_3545,movie_3739,movie_928|4.0,2.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_3739,movie_928,movie_608,movie_50|4.0,4.0,3.0,5.0|M|group_18|occupation_17
user_5319|movie_608,movie_50,movie_1266,movie_2285|3.0,5.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_1266,movie_2285,movie_2706,movie_2858|4.0,4.0,4.0,5.0|M|group_18|occupation_17
user_5319|movie_2706,movie_2858,movie_2997,movie_2683|4.0,5.0,5.0,4.0|M|group_18|occupation_17
user_5319|movie_2997,movie_2683,movie_2770,movie_2710|5.0,4.0,3.0,5.0|M|group_18|occupation_17
user_5319|movie_2881,movie_1093,movie_2718,movie_3113|3.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_2718,movie_3113,movie_2712,movie_3409|4.0,4.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_2987,movie_1032,movie_2700,movie_2096|4.0,4.0,5.0,3.0|M|group_18|occupation_17
user_5319|movie_2700,movie_2096,movie_1022,movie_2087|5.0,3.0,3.0,3.0|M|group_18|occupation_17
user_5319|movie_1022,movie_2087,movie_1023,movie_3034|3.0,3.0,4.0,3.0|M|group_18|occupation_17
user_5319|movie_1023,movie_3034,movie_2085,movie_2018|4.0,3.0,2.0,3.0|M|group_18|occupation_17
user_5319|movie_2085,movie_2018,movie_596,movie_1907|2.0,3.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_596,movie_1907,movie_2139,movie_2081|3.0,4.0,5.0,3.0|M|group_18|occupation_17
user_5319|movie_2139,movie_2081,movie_364,movie_1029|5.0,3.0,3.0,3.0|M|group_18|occupation_17
user_5319|movie_364,movie_1029,movie_2078,movie_2137|3.0,3.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_2078,movie_2137,movie_1405,movie_2294|3.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_661,movie_2141,movie_1025,movie_2161|4.0,3.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_1025,movie_2161,movie_2005,movie_2100|4.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_2005,movie_2100,movie_2453,movie_367|4.0,4.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_2453,movie_367,movie_1967,movie_2193|3.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_1967,movie_2193,movie_2,movie_2143|4.0,4.0,2.0,5.0|M|group_18|occupation_17
user_5319|movie_2,movie_2143,movie_653,movie_60|2.0,5.0,2.0,4.0|M|group_18|occupation_17
user_5319|movie_653,movie_60,movie_3489,movie_2253|2.0,4.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_3489,movie_2253,movie_1126,movie_1348|3.0,4.0,3.0,3.0|M|group_18|occupation_17
user_5319|movie_1126,movie_1348,movie_2716,movie_1258|3.0,3.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_1982,movie_2633,movie_1347,movie_1336|4.0,4.0,4.0,3.0|M|group_18|occupation_17
user_5319|movie_1347,movie_1336,movie_1994,movie_2657|4.0,3.0,4.0,2.0|M|group_18|occupation_17
user_5319|movie_1994,movie_2657,movie_2167,movie_1350|4.0,2.0,5.0,3.0|M|group_18|occupation_17
user_5319|movie_2167,movie_1350,movie_1645,movie_3264|5.0,3.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_2787,movie_1339,movie_1974,movie_2900|4.0,4.0,3.0,3.0|M|group_18|occupation_17
user_5319|movie_1974,movie_2900,movie_253,movie_2560|3.0,3.0,4.0,3.0|M|group_18|occupation_17
user_5319|movie_253,movie_2560,movie_1206,movie_32|4.0,3.0,5.0,5.0|M|group_18|occupation_17
user_5319|movie_1206,movie_32,movie_1200,movie_1356|5.0,5.0,5.0,4.0|M|group_18|occupation_17
user_5319|movie_1200,movie_1356,movie_1129,movie_3702|5.0,4.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_1129,movie_3702,movie_1301,movie_2011|3.0,4.0,4.0,5.0|M|group_18|occupation_17
user_5319|movie_1301,movie_2011,movie_1375,movie_1876|4.0,5.0,4.0,3.0|M|group_18|occupation_17
user_5319|movie_1375,movie_1876,movie_3698,movie_1320|4.0,3.0,4.0,2.0|M|group_18|occupation_17
user_5319|movie_3698,movie_1320,movie_1779,movie_2549|4.0,2.0,4.0,1.0|M|group_18|occupation_17
user_5319|movie_1590,movie_2450,movie_1060,movie_2248|4.0,4.0,5.0,5.0|M|group_18|occupation_17
user_5319|movie_1060,movie_2248,movie_1222,movie_1278|5.0,5.0,5.0,5.0|M|group_18|occupation_17
user_5319|movie_1222,movie_1278,movie_3019,movie_1080|5.0,5.0,4.0,5.0|M|group_18|occupation_17
user_5319|movie_3019,movie_1080,movie_1387,movie_2395|4.0,5.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_1387,movie_2395,movie_2692,movie_2791|3.0,4.0,4.0,5.0|M|group_18|occupation_17
user_5319|movie_3347,movie_3052,movie_2788,movie_1249|4.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_2788,movie_1249,movie_1066,movie_1300|4.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_1066,movie_1300,movie_1500,movie_3360|4.0,4.0,4.0,3.0|M|group_18|occupation_17
user_5319|movie_1500,movie_3360,movie_1704,movie_594|4.0,3.0,4.0,3.0|M|group_18|occupation_17
user_5319|movie_1704,movie_594,movie_1997,movie_1293|4.0,3.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_1997,movie_1293,movie_457,movie_2596|3.0,4.0,4.0,5.0|M|group_18|occupation_17
user_5319|movie_457,movie_2596,movie_1641,movie_3210|4.0,5.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_1641,movie_3210,movie_2359,movie_2924|4.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_1297,movie_2108,movie_39,movie_866|4.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_39,movie_866,movie_695,movie_2058|4.0,4.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_695,movie_2058,movie_1476,movie_538|3.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_1476,movie_538,movie_3608,movie_1185|4.0,4.0,5.0,4.0|M|group_18|occupation_17
user_5319|movie_2000,movie_3552,movie_475,movie_1639|4.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_475,movie_1639,movie_3461,movie_1307|4.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_3461,movie_1307,movie_377,movie_1836|4.0,4.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_377,movie_1836,movie_3071,movie_180|3.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_3071,movie_180,movie_2879,movie_2150|4.0,4.0,4.0,5.0|M|group_18|occupation_17
user_5319|movie_2879,movie_2150,movie_441,movie_16|4.0,5.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_441,movie_16,movie_3039,movie_454|4.0,4.0,5.0,4.0|M|group_18|occupation_17
user_5319|movie_3039,movie_454,movie_1517,movie_1682|5.0,4.0,5.0,4.0|M|group_18|occupation_17
user_5319|movie_1517,movie_1682,movie_1610,movie_2502|5.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_1610,movie_2502,movie_1784,movie_69|4.0,4.0,4.0,5.0|M|group_18|occupation_17
user_5319|movie_1784,movie_69,movie_1721,movie_21|4.0,5.0,2.0,4.0|M|group_18|occupation_17
user_5319|movie_1721,movie_21,movie_1090,movie_590|2.0,4.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_1090,movie_590,movie_2371,movie_1357|3.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_2371,movie_1357,movie_1275,movie_587|4.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_1275,movie_587,movie_2302,movie_1344|4.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_2302,movie_1344,movie_1321,movie_1777|4.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_1059,movie_934,movie_345,movie_3260|4.0,3.0,2.0,4.0|M|group_18|occupation_17
user_5319|movie_835,movie_11,movie_3253,movie_2134|4.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_3253,movie_2134,movie_3686,movie_2420|4.0,4.0,4.0,3.0|M|group_18|occupation_17
user_5319|movie_3686,movie_2420,movie_1302,movie_497|4.0,3.0,3.0,3.0|M|group_18|occupation_17
user_5319|movie_1302,movie_497,movie_2583,movie_1799|3.0,3.0,3.0,5.0|M|group_18|occupation_17
user_5319|movie_2583,movie_1799,movie_1569,movie_2877|3.0,5.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_1569,movie_2877,movie_1883,movie_112|3.0,4.0,5.0,4.0|M|group_18|occupation_17
user_5319|movie_1883,movie_112,movie_1194,movie_3298|5.0,4.0,5.0,4.0|M|group_18|occupation_17
user_5319|movie_1194,movie_3298,movie_708,movie_2115|5.0,4.0,4.0,3.0|M|group_18|occupation_17
user_5319|movie_708,movie_2115,movie_1711,movie_2325|4.0,3.0,2.0,5.0|M|group_18|occupation_17
user_5319|movie_1711,movie_2325,movie_175,movie_2280|2.0,5.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_175,movie_2280,movie_1485,movie_2273|4.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_663,movie_1614,movie_2110,movie_2625|5.0,3.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_2110,movie_2625,movie_3466,movie_543|4.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_3466,movie_543,movie_1271,movie_3263|4.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_1271,movie_3263,movie_353,movie_524|4.0,4.0,5.0,3.0|M|group_18|occupation_17
user_5319|movie_353,movie_524,movie_3740,movie_1101|5.0,3.0,4.0,3.0|M|group_18|occupation_17
user_5319|movie_3740,movie_1101,movie_3208,movie_380|4.0,3.0,4.0,3.0|M|group_18|occupation_17
user_5319|movie_3208,movie_380,movie_2622,movie_1658|4.0,3.0,3.0,3.0|M|group_18|occupation_17
user_5319|movie_2622,movie_1658,movie_647,movie_2111|3.0,3.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_647,movie_2111,movie_3478,movie_3197|4.0,4.0,3.0,3.0|M|group_18|occupation_17
user_5319|movie_3478,movie_3197,movie_2231,movie_2504|3.0,3.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_2003,movie_1904,movie_1488,movie_410|4.0,5.0,3.0,4.0|M|group_18|occupation_17
user_5319|movie_1488,movie_410,movie_22,movie_1020|3.0,4.0,2.0,4.0|M|group_18|occupation_17
user_5319|movie_22,movie_1020,movie_1370,movie_3444|2.0,4.0,4.0,3.0|M|group_18|occupation_17
user_5319|movie_1370,movie_3444,movie_506,movie_648|4.0,3.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_506,movie_648,movie_3398,movie_3254|4.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_3398,movie_3254,movie_1378,movie_359|4.0,4.0,4.0,3.0|M|group_18|occupation_17
user_5319|movie_1378,movie_359,movie_2539,movie_1035|4.0,3.0,2.0,3.0|M|group_18|occupation_17
user_5319|movie_2539,movie_1035,movie_2617,movie_3107|2.0,3.0,4.0,3.0|M|group_18|occupation_17
user_5319|movie_2617,movie_3107,movie_3557,movie_500|4.0,3.0,3.0,3.0|M|group_18|occupation_17
user_5319|movie_3557,movie_500,movie_674,movie_1916|3.0,3.0,5.0,4.0|M|group_18|occupation_17
user_5319|movie_674,movie_1916,movie_1483,movie_3020|5.0,4.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_1483,movie_3020,movie_3250,movie_2298|4.0,4.0,4.0,1.0|M|group_18|occupation_17
user_5319|movie_3250,movie_2298,movie_466,movie_365|4.0,1.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_466,movie_365,movie_2367,movie_1377|4.0,4.0,3.0,3.0|M|group_18|occupation_17
user_5319|movie_2367,movie_1377,movie_1513,movie_445|3.0,3.0,4.0,4.0|M|group_18|occupation_17
user_5319|movie_1513,movie_445,movie_2688,movie_2002|4.0,4.0,2.0,3.0|M|group_18|occupation_17
