user_3192|movie_3809,movie_2671,movie_500,movie_3052|5.0,5.0,5.0,4.0|M|group_18|occupation_4
user_3192|movie_500,movie_3052,movie_2770,movie_1517|5.0,4.0,3.0,5.0|M|group_18|occupation_4
user_3192|movie_2770,movie_1517,movie_541,movie_2076|3.0,5.0,5.0,2.0|M|group_18|occupation_4
user_3192|movie_541,movie_2076,movie_2959,movie_1704|5.0,2.0,5.0,5.0|M|group_18|occupation_4
user_3192|movie_2959,movie_1704,movie_527,movie_508|5.0,5.0,5.0,5.0|M|group_18|occupation_4
user_3192|movie_527,movie_508,movie_2804,movie_1259|5.0,5.0,5.0,4.0|M|group_18|occupation_4
user_3192|movie_2804,movie_1259,movie_1961,movie_1302|5.0,4.0,5.0,5.0|M|group_18|occupation_4
user_3192|movie_1097,movie_592,movie_318,movie_593|4.0,5.0,5.0,5.0|M|group_18|occupation_4
user_3192|movie_318,movie_593,movie_110,movie_2268|5.0,5.0,4.0,5.0|M|group_18|occupation_4
user_3192|movie_110,movie_2268,movie_2501,movie_1200|4.0,5.0,5.0,5.0|M|group_18|occupation_4
user_3192|movie_2501,movie_1200,movie_1617,movie_50|5.0,5.0,5.0,5.0|M|group_18|occupation_4
user_3192|movie_2580,movie_47,movie_608,movie_1912|3.0,5.0,4.0,4.0|M|group_18|occupation_4
user_3192|movie_608,movie_1912,movie_296,movie_521|4.0,4.0,5.0,3.0|M|group_18|occupation_4
user_3192|movie_296,movie_521,movie_2605,movie_1377|5.0,3.0,2.0,4.0|M|group_18|occupation_4
user_3192|movie_2605,movie_1377,movie_2616,movie_2126|2.0,4.0,5.0,2.0|M|group_18|occupation_4
user_3192|movie_2616,movie_2126,movie_153,movie_32|5.0,2.0,3.0,5.0|M|group_18|occupation_4
user_3192|movie_153,movie_32,movie_589,movie_2916|3.0,5.0,5.0,4.0|M|group_18|occupation_4
user_3192|movie_589,movie_2916,movie_480,movie_1921|5.0,4.0,4.0,3.0|M|group_18|occupation_4
user_3192|movie_1527,movie_1580,movie_1573,movie_1909|5.0,4.0,3.0,5.0|M|group_18|occupation_4
user_3192|movie_1573,movie_1909,movie_2628,movie_3697|3.0,5.0,3.0,4.0|M|group_18|occupation_4
user_3192|movie_2628,movie_3697,movie_780,movie_1676|3.0,4.0,4.0,4.0|M|group_18|occupation_4
user_3192|movie_780,movie_1676,movie_1270,movie_2012|4.0,4.0,5.0,4.0|M|group_18|occupation_4
user_3192|movie_1270,movie_2012,movie_2011,movie_293|5.0,4.0,5.0,4.0|M|group_18|occupation_4
user_3192|movie_2011,movie_293,movie_2762,movie_1089|5.0,4.0,5.0,4.0|M|group_18|occupation_4
user_3192|movie_2762,movie_1089,movie_1625,movie_457|5.0,4.0,5.0,5.0|M|group_18|occupation_4
user_3192|movie_1625,movie_457,movie_1610,movie_161|5.0,5.0,5.0,4.0|M|group_18|occupation_4
user_3192|movie_1610,movie_161,movie_543,movie_1834|5.0,4.0,4.0,4.0|M|group_18|occupation_4
user_3192|movie_543,movie_1834,movie_3256,movie_1091|4.0,4.0,5.0,5.0|M|group_18|occupation_4
user_3192|movie_3256,movie_1091,movie_2174,movie_260|5.0,5.0,5.0,5.0|M|group_18|occupation_4
user_3192|movie_2174,movie_260,movie_2193,movie_1073|5.0,5.0,4.0,5.0|M|group_18|occupation_4
user_3192|movie_2105,movie_2761,movie_2700,movie_2289|5.0,5.0,3.0,4.0|M|group_18|occupation_4
user_3192|movie_2700,movie_2289,movie_1,movie_2321|3.0,4.0,4.0,4.0|M|group_18|occupation_4
user_3192|movie_1,movie_2321,movie_2355,movie_1060|4.0,4.0,4.0,4.0|M|group_18|occupation_4
user_3192|movie_2355,movie_1060,movie_356,movie_551|4.0,4.0,5.0,5.0|M|group_18|occupation_4
user_3192|movie_356,movie_551,movie_101,movie_1784|5.0,5.0,4.0,4.0|M|group_18|occupation_4
user_3192|movie_101,movie_1784,movie_380,movie_785|4.0,4.0,4.0,5.0|M|group_18|occupation_4
user_3192|movie_380,movie_785,movie_3253,movie_141|4.0,5.0,4.0,5.0|M|group_18|occupation_4
user_3192|movie_3253,movie_141,movie_587,movie_69|4.0,5.0,4.0,3.0|M|group_18|occupation_4
user_3192|movie_587,movie_69,movie_585,movie_1777|4.0,3.0,4.0,5.0|M|group_18|occupation_4
user_3192|movie_585,movie_1777,movie_2124,movie_2502|4.0,5.0,4.0,4.0|M|group_18|occupation_4
user_3192|movie_2124,movie_2502,movie_344,movie_216|4.0,4.0,5.0,5.0|M|group_18|occupation_4
user_3192|movie_344,movie_216,movie_2335,movie_2539|5.0,5.0,2.0,4.0|M|group_18|occupation_4
user_3192|movie_2335,movie_2539,movie_2431,movie_1213|2.0,4.0,3.0,5.0|M|group_18|occupation_4
user_3192|movie_2431,movie_1213,movie_1240,movie_1206|3.0,5.0,4.0,4.0|M|group_18|occupation_4
user_3192|movie_1240,movie_1206,movie_1214,movie_924|4.0,4.0,5.0,3.0|M|group_18|occupation_4
user_3192|movie_1210,movie_1584,movie_1127,movie_3793|5.0,3.0,5.0,4.0|M|group_18|occupation_4
user_3192|movie_3704,movie_2640,movie_3033,movie_1356|4.0,4.0,4.0,5.0|M|group_18|occupation_4
user_3192|movie_3033,movie_1356,movie_2985,movie_2391|4.0,5.0,5.0,4.0|M|group_18|occupation_4
user_3192|movie_2985,movie_2391,movie_1729,movie_555|5.0,4.0,3.0,4.0|M|group_18|occupation_4
user_3192|movie_2985,movie_2391,movie_1729,movie_555|5.0,4.0,3.0,4.0|M|group_18|occupation_4
user_3193|movie_1221,movie_2023,movie_3176,movie_2836|5.0,2.0,3.0,3.0|M|group_25|occupation_0
user_3193|movie_1193,movie_1127,movie_2706,movie_2188|5.0,3.0,4.0,2.0|M|group_25|occupation_0
user_3193|movie_2858,movie_3179,movie_2572,movie_3285|4.0,4.0,3.0,4.0|M|group_25|occupation_0
user_3193|movie_2572,movie_3285,movie_2997,movie_3593|3.0,4.0,4.0,1.0|M|group_25|occupation_0
user_3193|movie_2997,movie_3593,movie_2683,movie_2827|4.0,1.0,3.0,1.0|M|group_25|occupation_0
user_3193|movie_2699,movie_2694,movie_2710,movie_3298|4.0,3.0,2.0,4.0|M|group_25|occupation_0
user_3193|movie_2710,movie_3298,movie_2908,movie_2355|2.0,4.0,3.0,5.0|M|group_25|occupation_0
user_3193|movie_2908,movie_2355,movie_223,movie_2433|3.0,5.0,4.0,4.0|M|group_25|occupation_0
user_3193|movie_223,movie_2433,movie_2976,movie_2722|4.0,4.0,4.0,4.0|M|group_25|occupation_0
user_3193|movie_2976,movie_2722,movie_3016,movie_2546|4.0,4.0,4.0,2.0|M|group_25|occupation_0
user_3193|movie_2772,movie_1093,movie_2428,movie_2336|3.0,3.0,3.0,3.0|M|group_25|occupation_0
user_3193|movie_2428,movie_2336,movie_2959,movie_2605|3.0,3.0,3.0,3.0|M|group_25|occupation_0
user_3193|movie_2959,movie_2605,movie_2712,movie_3113|3.0,3.0,4.0,2.0|M|group_25|occupation_0
user_3193|movie_2712,movie_3113,movie_3238,movie_2716|4.0,2.0,2.0,4.0|M|group_25|occupation_0
user_3193|movie_3238,movie_2716,movie_3175,movie_3409|2.0,4.0,4.0,4.0|M|group_25|occupation_0
user_3193|movie_2719,movie_2333,movie_3578,movie_2995|3.0,3.0,4.0,1.0|M|group_25|occupation_0
user_3193|movie_24,movie_2906,movie_2394,movie_2598|3.0,3.0,3.0,4.0|M|group_25|occupation_0
user_3193|movie_2394,movie_2598,movie_3300,movie_1513|3.0,4.0,1.0,3.0|M|group_25|occupation_0
user_3193|movie_2560,movie_2395,movie_2485,movie_2762|4.0,3.0,3.0,4.0|M|group_25|occupation_0
user_3193|movie_2485,movie_2762,movie_2396,movie_3273|3.0,4.0,4.0,2.0|M|group_25|occupation_0
user_3193|movie_2396,movie_3273,movie_3081,movie_3157|4.0,2.0,5.0,3.0|M|group_25|occupation_0
user_3193|movie_2702,movie_2840,movie_2763,movie_2987|3.0,3.0,3.0,4.0|M|group_25|occupation_0
user_3193|movie_2763,movie_2987,movie_3114,movie_3798|3.0,4.0,5.0,4.0|M|group_25|occupation_0
user_3193|movie_3114,movie_3798,movie_3793,movie_3481|5.0,4.0,4.0,4.0|M|group_25|occupation_0
user_3193|movie_3793,movie_3481,movie_3535,movie_3177|4.0,4.0,3.0,4.0|M|group_25|occupation_0
user_3193|movie_3535,movie_3177,movie_3326,movie_3555|3.0,4.0,3.0,3.0|M|group_25|occupation_0
user_3193|movie_3326,movie_3555,movie_3745,movie_3753|3.0,3.0,3.0,4.0|M|group_25|occupation_0
user_3193|movie_3745,movie_3753,movie_3799,movie_3287|3.0,4.0,3.0,2.0|M|group_25|occupation_0
user_3193|movie_3799,movie_3287,movie_3513,movie_3826|3.0,2.0,3.0,2.0|M|group_25|occupation_0
user_3193|movie_3513,movie_3826,movie_3355,movie_3863|3.0,2.0,3.0,3.0|M|group_25|occupation_0
user_3193|movie_3355,movie_3863,movie_707,movie_1617|3.0,3.0,3.0,5.0|M|group_25|occupation_0
user_3193|movie_707,movie_1617,movie_1748,movie_1783|3.0,5.0,4.0,2.0|M|group_25|occupation_0
user_3193|movie_1748,movie_1783,movie_293,movie_608|4.0,2.0,4.0,5.0|M|group_25|occupation_0
user_3193|movie_293,movie_608,movie_296,movie_1213|4.0,5.0,5.0,5.0|M|group_25|occupation_0
user_3193|movie_50,movie_1089,movie_47,movie_866|5.0,5.0,4.0,4.0|M|group_25|occupation_0
user_3193|movie_47,movie_866,movie_2952,movie_1912|4.0,4.0,3.0,4.0|M|group_25|occupation_0
user_3193|movie_2952,movie_1912,movie_2391,movie_2542|3.0,4.0,3.0,4.0|M|group_25|occupation_0
user_3193|movie_2391,movie_2542,movie_431,movie_1500|3.0,4.0,3.0,4.0|M|group_25|occupation_0
user_3193|movie_431,movie_1500,movie_1466,movie_1732|3.0,4.0,3.0,3.0|M|group_25|occupation_0
user_3193|movie_1466,movie_1732,movie_2268,movie_1729|3.0,3.0,4.0,3.0|M|group_25|occupation_0
user_3193|movie_1805,movie_3178,movie_1799,movie_555|2.0,3.0,3.0,5.0|M|group_25|occupation_0
user_3193|movie_1799,movie_555,movie_6,movie_2280|3.0,5.0,4.0,3.0|M|group_25|occupation_0
user_3193|movie_6,movie_2280,movie_1647,movie_999|4.0,3.0,1.0,3.0|M|group_25|occupation_0
user_3193|movie_1647,movie_999,movie_2278,movie_1645|1.0,3.0,2.0,4.0|M|group_25|occupation_0
user_3193|movie_2278,movie_1645,movie_2112,movie_2231|2.0,4.0,2.0,3.0|M|group_25|occupation_0
user_3193|movie_2112,movie_2231,movie_1686,movie_1589|2.0,3.0,3.0,3.0|M|group_25|occupation_0
user_3193|movie_1686,movie_1589,movie_70,movie_367|3.0,3.0,4.0,2.0|M|group_25|occupation_0
user_3193|movie_70,movie_367,movie_22,movie_3247|4.0,2.0,3.0,4.0|M|group_25|occupation_0
user_3193|movie_22,movie_3247,movie_1000,movie_2616|3.0,4.0,2.0,2.0|M|group_25|occupation_0
user_3193|movie_81,movie_434,movie_2126,movie_3272|2.0,3.0,2.0,3.0|M|group_25|occupation_0
user_3193|movie_2126,movie_3272,movie_1620,movie_259|2.0,3.0,3.0,2.0|M|group_25|occupation_0
user_3193|movie_1472,movie_998,movie_3761,movie_762|3.0,2.0,3.0,1.0|M|group_25|occupation_0
user_3193|movie_3761,movie_762,movie_1601,movie_589|3.0,1.0,2.0,4.0|M|group_25|occupation_0
user_3193|movie_1921,movie_1653,movie_32,movie_2571|3.0,2.0,3.0,5.0|M|group_25|occupation_0
user_3193|movie_32,movie_2571,movie_480,movie_1584|3.0,5.0,4.0,3.0|M|group_25|occupation_0
user_3193|movie_480,movie_1584,movie_1215,movie_1372|4.0,3.0,4.0,2.0|M|group_25|occupation_0
user_3193|movie_1215,movie_1372,movie_2916,movie_1306|4.0,2.0,4.0,2.0|M|group_25|occupation_0
user_3193|movie_1356,movie_1676,movie_2628,movie_329|4.0,4.0,2.0,4.0|M|group_25|occupation_0
user_3193|movie_2628,movie_329,movie_1603,movie_1909|2.0,4.0,4.0,3.0|M|group_25|occupation_0
user_3193|movie_1603,movie_1909,movie_76,movie_442|4.0,3.0,4.0,2.0|M|group_25|occupation_0
user_3193|movie_76,movie_442,movie_316,movie_780|4.0,2.0,3.0,4.0|M|group_25|occupation_0
user_3193|movie_2393,movie_1590,movie_1876,movie_435|2.0,2.0,3.0,2.0|M|group_25|occupation_0
user_3193|movie_1876,movie_435,movie_1320,movie_1690|3.0,2.0,3.0,3.0|M|group_25|occupation_0
user_3193|movie_1320,movie_1690,movie_611,movie_1917|3.0,3.0,4.0,3.0|M|group_25|occupation_0
user_3193|movie_611,movie_1917,movie_788,movie_1391|4.0,3.0,4.0,4.0|M|group_25|occupation_0
user_3193|movie_788,movie_1391,movie_196,movie_849|4.0,4.0,3.0,1.0|M|group_25|occupation_0
user_3193|movie_196,movie_849,movie_1544,movie_1779|3.0,1.0,2.0,2.0|M|group_25|occupation_0
user_3193|movie_1544,movie_1779,movie_880,movie_3156|2.0,2.0,2.0,3.0|M|group_25|occupation_0
user_3193|movie_880,movie_3156,movie_1591,movie_1831|2.0,3.0,2.0,2.0|M|group_25|occupation_0
user_3193|movie_1591,movie_1831,movie_172,movie_173|2.0,2.0,1.0,2.0|M|group_25|occupation_0
user_3193|movie_172,movie_173,movie_1882,movie_2448|1.0,2.0,1.0,3.0|M|group_25|occupation_0
user_3193|movie_1882,movie_2448,movie_160,movie_1862|1.0,3.0,2.0,2.0|M|group_25|occupation_0
user_3193|movie_1882,movie_2448,movie_160,movie_1862|1.0,3.0,2.0,2.0|M|group_25|occupation_0
user_3194|movie_110,movie_593,movie_3248,movie_349|5.0,4.0,2.0,4.0|M|group_25|occupation_15
user_3194|movie_3248,movie_349,movie_1721,movie_2706|2.0,4.0,5.0,3.0|M|group_25|occupation_15
user_3194|movie_1721,movie_2706,movie_2188,movie_1127|5.0,3.0,4.0,4.0|M|group_25|occupation_15
user_3194|movie_2188,movie_1127,movie_2492,movie_2694|4.0,4.0,3.0,3.0|M|group_25|occupation_15
user_3194|movie_2492,movie_2694,movie_3016,movie_1911|3.0,3.0,4.0,3.0|M|group_25|occupation_15
user_3194|movie_3016,movie_1911,movie_3113,movie_2336|4.0,3.0,3.0,4.0|M|group_25|occupation_15
user_3194|movie_3113,movie_2336,movie_3175,movie_2333|3.0,4.0,4.0,4.0|M|group_25|occupation_15
user_3194|movie_3175,movie_2333,movie_2580,movie_913|4.0,4.0,4.0,5.0|M|group_25|occupation_15
user_3194|movie_2580,movie_913,movie_3354,movie_2734|4.0,5.0,3.0,4.0|M|group_25|occupation_15
user_3194|movie_3354,movie_2734,movie_3623,movie_2709|3.0,4.0,4.0,2.0|M|group_25|occupation_15
user_3194|movie_3623,movie_2709,movie_3753,movie_968|4.0,2.0,5.0,4.0|M|group_25|occupation_15
user_3194|movie_3753,movie_968,movie_2013,movie_2394|5.0,4.0,3.0,4.0|M|group_25|occupation_15
user_3194|movie_2598,movie_2762,movie_2763,movie_3176|3.0,5.0,3.0,4.0|M|group_25|occupation_15
user_3194|movie_2763,movie_3176,movie_3793,movie_3555|3.0,4.0,4.0,3.0|M|group_25|occupation_15
user_3194|movie_3793,movie_3555,movie_648,movie_480|4.0,3.0,4.0,4.0|M|group_25|occupation_15
user_3194|movie_3793,movie_3555,movie_648,movie_480|4.0,3.0,4.0,4.0|M|group_25|occupation_15
user_3195|movie_110,movie_1193,movie_2657,movie_3101|4.0,4.0,3.0,3.0|M|group_18|occupation_4
user_3195|movie_2657,movie_3101,movie_2815,movie_593|3.0,3.0,3.0,5.0|M|group_18|occupation_4
user_3195|movie_2815,movie_593,movie_527,movie_50|3.0,5.0,4.0,5.0|M|group_18|occupation_4
user_3195|movie_527,movie_50,movie_318,movie_2959|4.0,5.0,5.0,4.0|M|group_18|occupation_4
user_3195|movie_318,movie_2959,movie_1617,movie_2396|5.0,4.0,2.0,2.0|M|group_18|occupation_4
user_3195|movie_1617,movie_2396,movie_986,movie_608|2.0,2.0,1.0,5.0|M|group_18|occupation_4
user_3195|movie_986,movie_608,movie_1704,movie_150|1.0,5.0,5.0,4.0|M|group_18|occupation_4
user_3195|movie_1704,movie_150,movie_2908,movie_1270|5.0,4.0,2.0,3.0|M|group_18|occupation_4
user_3195|movie_2908,movie_1270,movie_1198,movie_1196|2.0,3.0,4.0,5.0|M|group_18|occupation_4
user_3195|movie_1198,movie_1196,movie_1258,movie_1225|4.0,5.0,4.0,3.0|M|group_18|occupation_4
user_3195|movie_1258,movie_1225,movie_1240,movie_1090|4.0,3.0,4.0,5.0|M|group_18|occupation_4
user_3195|movie_1240,movie_1090,movie_2918,movie_3360|4.0,5.0,4.0,4.0|M|group_18|occupation_4
user_3195|movie_2918,movie_3360,movie_1961,movie_1197|4.0,4.0,4.0,5.0|M|group_18|occupation_4
user_3195|movie_1961,movie_1197,movie_1222,movie_1231|4.0,5.0,5.0,4.0|M|group_18|occupation_4
user_3195|movie_2248,movie_1259,movie_3552,movie_2313|3.0,3.0,3.0,3.0|M|group_18|occupation_4
user_3195|movie_3552,movie_2313,movie_2716,movie_1285|3.0,3.0,3.0,4.0|M|group_18|occupation_4
user_3195|movie_2716,movie_1285,movie_1960,movie_1200|3.0,4.0,2.0,3.0|M|group_18|occupation_4
user_3195|movie_1960,movie_1200,movie_1097,movie_1291|2.0,3.0,2.0,3.0|M|group_18|occupation_4
user_3195|movie_1220,movie_1210,movie_2000,movie_1663|4.0,5.0,3.0,4.0|M|group_18|occupation_4
