user_4732|movie_2542,movie_2917,movie_47,movie_367|5.0,4.0,5.0,4.0|M|group_25|occupation_14
user_4732|movie_47,movie_367,movie_2764,movie_164|5.0,4.0,4.0,3.0|M|group_25|occupation_14
user_4732|movie_2764,movie_164,movie_431,movie_2268|4.0,3.0,3.0,4.0|M|group_25|occupation_14
user_4732|movie_431,movie_2268,movie_1061,movie_1589|3.0,4.0,3.0,3.0|M|group_25|occupation_14
user_4732|movie_1061,movie_1589,movie_2110,movie_1711|3.0,3.0,4.0,3.0|M|group_25|occupation_14
user_4732|movie_2110,movie_1711,movie_3427,movie_2023|4.0,3.0,3.0,2.0|M|group_25|occupation_14
user_4732|movie_1645,movie_22,movie_1000,movie_2280|3.0,3.0,3.0,4.0|M|group_25|occupation_14
user_4732|movie_1000,movie_2280,movie_1620,movie_81|3.0,4.0,2.0,4.0|M|group_25|occupation_14
user_4732|movie_1620,movie_81,movie_2561,movie_2387|2.0,4.0,3.0,3.0|M|group_25|occupation_14
user_4732|movie_2561,movie_2387,movie_2100,movie_2015|3.0,3.0,5.0,4.0|M|group_25|occupation_14
user_4732|movie_2100,movie_2015,movie_2797,movie_2174|5.0,4.0,5.0,5.0|M|group_25|occupation_14
user_4732|movie_317,movie_788,movie_2622,movie_3438|3.0,2.0,3.0,3.0|M|group_25|occupation_14
user_4732|movie_3489,movie_2093,movie_1525,movie_1702|3.0,1.0,2.0,2.0|M|group_25|occupation_14
user_4732|movie_1525,movie_1702,movie_2253,movie_1126|2.0,2.0,3.0,4.0|M|group_25|occupation_14
user_4732|movie_2253,movie_1126,movie_1750,movie_904|3.0,4.0,3.0,4.0|M|group_25|occupation_14
user_4732|movie_1750,movie_904,movie_593,movie_1252|3.0,4.0,5.0,4.0|M|group_25|occupation_14
user_4732|movie_593,movie_1252,movie_2762,movie_1631|5.0,4.0,5.0,5.0|M|group_25|occupation_14
user_4732|movie_2762,movie_1631,movie_1249,movie_319|5.0,5.0,5.0,4.0|M|group_25|occupation_14
user_4732|movie_1249,movie_319,movie_2186,movie_1267|5.0,4.0,3.0,4.0|M|group_25|occupation_14
user_4732|movie_2186,movie_1267,movie_111,movie_908|3.0,4.0,4.0,4.0|M|group_25|occupation_14
user_4732|movie_111,movie_908,movie_3147,movie_903|4.0,4.0,5.0,4.0|M|group_25|occupation_14
user_4732|movie_3147,movie_903,movie_1770,movie_1358|5.0,4.0,3.0,5.0|M|group_25|occupation_14
user_4732|movie_1770,movie_1358,movie_373,movie_3551|3.0,5.0,4.0,4.0|M|group_25|occupation_14
user_4732|movie_373,movie_3551,movie_2819,movie_965|4.0,4.0,4.0,4.0|M|group_25|occupation_14
user_4732|movie_2819,movie_965,movie_1834,movie_1674|4.0,4.0,3.0,4.0|M|group_25|occupation_14
user_4732|movie_1834,movie_1674,movie_2176,movie_1227|3.0,4.0,4.0,3.0|M|group_25|occupation_14
user_4732|movie_2176,movie_1227,movie_1824,movie_2841|4.0,3.0,4.0,4.0|M|group_25|occupation_14
user_4732|movie_1824,movie_2841,movie_3101,movie_3505|4.0,4.0,4.0,4.0|M|group_25|occupation_14
user_4732|movie_3101,movie_3505,movie_2178,movie_1625|4.0,4.0,4.0,4.0|M|group_25|occupation_14
user_4732|movie_2178,movie_1625,movie_1343,movie_3176|4.0,4.0,4.0,3.0|M|group_25|occupation_14
user_4732|movie_1343,movie_3176,movie_2939,movie_587|4.0,3.0,4.0,3.0|M|group_25|occupation_14
user_4732|movie_454,movie_3256,movie_3015,movie_992|3.0,4.0,4.0,2.0|M|group_25|occupation_14
user_4732|movie_3015,movie_992,movie_3686,movie_2320|4.0,2.0,4.0,4.0|M|group_25|occupation_14
user_4732|movie_3686,movie_2320,movie_1648,movie_16|4.0,4.0,4.0,3.0|M|group_25|occupation_14
user_4732|movie_1648,movie_16,movie_3005,movie_225|4.0,3.0,3.0,4.0|M|group_25|occupation_14
user_4732|movie_3005,movie_225,movie_3055,movie_229|3.0,4.0,3.0,2.0|M|group_25|occupation_14
user_4732|movie_3055,movie_229,movie_832,movie_3706|3.0,2.0,3.0,4.0|M|group_25|occupation_14
user_4732|movie_1459,movie_1092,movie_161,movie_494|3.0,4.0,3.0,3.0|M|group_25|occupation_14
user_4732|movie_3370,movie_3064,movie_1658,movie_695|3.0,2.0,3.0,3.0|M|group_25|occupation_14
user_4732|movie_1658,movie_695,movie_2267,movie_1686|3.0,3.0,3.0,3.0|M|group_25|occupation_14
user_4732|movie_2267,movie_1686,movie_350,movie_3102|3.0,3.0,3.0,3.0|M|group_25|occupation_14
user_4732|movie_350,movie_3102,movie_2803,movie_554|3.0,3.0,4.0,3.0|M|group_25|occupation_14
user_4732|movie_2803,movie_554,movie_1892,movie_527|4.0,3.0,3.0,5.0|M|group_25|occupation_14
user_4732|movie_1892,movie_527,movie_1299,movie_912|3.0,5.0,5.0,5.0|M|group_25|occupation_14
user_4732|movie_1299,movie_912,movie_1208,movie_1272|5.0,5.0,5.0,5.0|M|group_25|occupation_14
user_4732|movie_1208,movie_1272,movie_1217,movie_1250|5.0,5.0,5.0,5.0|M|group_25|occupation_14
user_4732|movie_1217,movie_1250,movie_3196,movie_1263|5.0,5.0,5.0,4.0|M|group_25|occupation_14
user_4732|movie_3196,movie_1263,movie_1090,movie_920|5.0,4.0,5.0,4.0|M|group_25|occupation_14
user_4732|movie_1090,movie_920,movie_1094,movie_155|5.0,4.0,4.0,4.0|M|group_25|occupation_14
user_4732|movie_1094,movie_155,movie_151,movie_356|4.0,4.0,3.0,5.0|M|group_25|occupation_14
user_4732|movie_151,movie_356,movie_2670,movie_2890|3.0,5.0,4.0,3.0|M|group_25|occupation_14
user_4732|movie_2670,movie_2890,movie_3448,movie_1183|4.0,3.0,5.0,3.0|M|group_25|occupation_14
user_4732|movie_3448,movie_1183,movie_1078,movie_1184|5.0,3.0,4.0,4.0|M|group_25|occupation_14
user_4732|movie_1078,movie_1184,movie_3441,movie_1586|4.0,4.0,3.0,3.0|M|group_25|occupation_14
user_4732|movie_3441,movie_1586,movie_1298,movie_2815|3.0,3.0,4.0,1.0|M|group_25|occupation_14
user_4732|movie_1298,movie_2815,movie_1391,movie_466|4.0,1.0,3.0,1.0|M|group_25|occupation_14
user_4732|movie_1391,movie_466,movie_3365,movie_1266|3.0,1.0,4.0,5.0|M|group_25|occupation_14
user_4732|movie_3365,movie_1266,movie_714,movie_599|4.0,5.0,4.0,5.0|M|group_25|occupation_14
user_4732|movie_714,movie_599,movie_553,movie_3681|4.0,5.0,4.0,4.0|M|group_25|occupation_14
user_4732|movie_3037,movie_2921,movie_3508,movie_1209|5.0,3.0,5.0,5.0|M|group_25|occupation_14
user_4732|movie_3508,movie_1209,movie_2951,movie_2922|5.0,5.0,4.0,3.0|M|group_25|occupation_14
user_4732|movie_2951,movie_2922,movie_3074,movie_2401|4.0,3.0,4.0,3.0|M|group_25|occupation_14
user_4732|movie_3074,movie_2401,movie_383,movie_996|4.0,3.0,3.0,3.0|M|group_25|occupation_14
user_4732|movie_383,movie_996,movie_1379,movie_1007|3.0,3.0,4.0,3.0|M|group_25|occupation_14
user_4732|movie_1379,movie_1007,movie_1008,movie_2012|4.0,3.0,4.0,4.0|M|group_25|occupation_14
user_4732|movie_1008,movie_2012,movie_487,movie_1378|4.0,4.0,2.0,4.0|M|group_25|occupation_14
user_4732|movie_487,movie_1378,movie_2701,movie_3806|2.0,4.0,1.0,3.0|M|group_25|occupation_14
user_4732|movie_2701,movie_3806,movie_2055,movie_2478|1.0,3.0,3.0,4.0|M|group_25|occupation_14
user_4732|movie_3806,movie_2055,movie_2478,movie_416|3.0,3.0,4.0,2.0|M|group_25|occupation_14
user_4733|movie_2011,movie_260,movie_2306,movie_1645|3.0,5.0,3.0,4.0|M|group_18|occupation_18
user_4733|movie_2306,movie_1645,movie_2023,movie_3591|3.0,4.0,3.0,5.0|M|group_18|occupation_18
user_4733|movie_2023,movie_3591,movie_318,movie_858|3.0,5.0,5.0,5.0|M|group_18|occupation_18
user_4733|movie_318,movie_858,movie_2672,movie_1196|5.0,5.0,4.0,5.0|M|group_18|occupation_18
user_4733|movie_2672,movie_1196,movie_527,movie_1221|4.0,5.0,5.0,5.0|M|group_18|occupation_18
user_4733|movie_527,movie_1221,movie_2028,movie_553|5.0,5.0,4.0,5.0|M|group_18|occupation_18
user_4733|movie_590,movie_2922,movie_266,movie_1378|5.0,5.0,5.0,5.0|M|group_18|occupation_18
user_4733|movie_266,movie_1378,movie_1379,movie_383|5.0,5.0,4.0,4.0|M|group_18|occupation_18
user_4733|movie_2012,movie_2478,movie_432,movie_1197|3.0,4.0,2.0,5.0|M|group_18|occupation_18
user_4733|movie_432,movie_1197,movie_919,movie_1198|2.0,5.0,4.0,4.0|M|group_18|occupation_18
user_4733|movie_919,movie_1198,movie_1259,movie_1291|4.0,4.0,5.0,4.0|M|group_18|occupation_18
user_4733|movie_1259,movie_1291,movie_3168,movie_1210|5.0,4.0,5.0,5.0|M|group_18|occupation_18
user_4733|movie_3168,movie_1210,movie_2968,movie_2987|5.0,5.0,4.0,4.0|M|group_18|occupation_18
user_4733|movie_3461,movie_1127,movie_1566,movie_2916|5.0,5.0,3.0,4.0|M|group_18|occupation_18
user_4733|movie_1566,movie_2916,movie_592,movie_1376|3.0,4.0,5.0,4.0|M|group_18|occupation_18
user_4733|movie_592,movie_1376,movie_2161,movie_2406|5.0,4.0,5.0,4.0|M|group_18|occupation_18
user_4733|movie_1215,movie_733,movie_1967,movie_1275|4.0,4.0,4.0,5.0|M|group_18|occupation_18
user_4733|movie_1967,movie_1275,movie_2414,movie_2115|4.0,5.0,4.0,4.0|M|group_18|occupation_18
user_4733|movie_1085,movie_2640,movie_2628,movie_380|5.0,4.0,5.0,3.0|M|group_18|occupation_18
user_4733|movie_2628,movie_380,movie_610,movie_1356|5.0,3.0,5.0,5.0|M|group_18|occupation_18
user_4733|movie_610,movie_1356,movie_316,movie_2193|5.0,5.0,4.0,4.0|M|group_18|occupation_18
user_4733|movie_2,movie_2133,movie_2617,movie_547|4.0,5.0,3.0,4.0|M|group_18|occupation_18
user_4733|movie_2617,movie_547,movie_2143,movie_1917|3.0,4.0,3.0,3.0|M|group_18|occupation_18
user_4733|movie_329,movie_3770,movie_2470,movie_340|5.0,5.0,4.0,4.0|M|group_18|occupation_18
user_4733|movie_2470,movie_340,movie_1587,movie_2641|4.0,4.0,5.0,3.0|M|group_18|occupation_18
user_4733|movie_1587,movie_2641,movie_1894,movie_653|5.0,3.0,2.0,4.0|M|group_18|occupation_18
user_4733|movie_1894,movie_653,movie_2094,movie_1377|2.0,4.0,4.0,3.0|M|group_18|occupation_18
user_4733|movie_168,movie_1606,movie_44,movie_153|3.0,2.0,2.0,1.0|M|group_18|occupation_18
user_4733|movie_1591,movie_2471,movie_2421,movie_160|3.0,3.0,3.0,2.0|M|group_18|occupation_18
user_4733|movie_173,movie_3705,movie_2162,movie_2373|1.0,3.0,3.0,4.0|M|group_18|occupation_18
user_4733|movie_2162,movie_2373,movie_2153,movie_2450|3.0,4.0,2.0,3.0|M|group_18|occupation_18
user_4733|movie_2153,movie_2450,movie_2422,movie_2872|2.0,3.0,2.0,5.0|M|group_18|occupation_18
user_4733|movie_2422,movie_2872,movie_2174,movie_2100|2.0,5.0,5.0,4.0|M|group_18|occupation_18
user_4733|movie_2174,movie_2100,movie_1073,movie_2140|5.0,4.0,5.0,4.0|M|group_18|occupation_18
user_4733|movie_1073,movie_2140,movie_367,movie_2005|5.0,4.0,4.0,5.0|M|group_18|occupation_18
user_4733|movie_788,movie_1920,movie_3438,movie_3440|4.0,3.0,3.0,1.0|M|group_18|occupation_18
user_4733|movie_3438,movie_3440,movie_3439,movie_1617|3.0,1.0,2.0,5.0|M|group_18|occupation_18
user_4733|movie_3439,movie_1617,movie_1344,movie_1748|2.0,5.0,4.0,5.0|M|group_18|occupation_18
user_4734|movie_2571,movie_2628,movie_688,movie_1955|4.0,4.0,1.0,3.0|M|group_50|occupation_1
user_4734|movie_688,movie_1955,movie_168,movie_1210|1.0,3.0,2.0,4.0|M|group_50|occupation_1
user_4734|movie_168,movie_1210,movie_2908,movie_2858|2.0,4.0,1.0,5.0|M|group_50|occupation_1
user_4734|movie_2997,movie_3147,movie_2912,movie_1617|5.0,5.0,3.0,5.0|M|group_50|occupation_1
user_4734|movie_2912,movie_1617,movie_922,movie_1248|3.0,5.0,4.0,4.0|M|group_50|occupation_1
user_4734|movie_922,movie_1248,movie_1252,movie_1267|4.0,4.0,5.0,5.0|M|group_50|occupation_1
user_4734|movie_1252,movie_1267,movie_541,movie_3706|5.0,5.0,5.0,3.0|M|group_50|occupation_1
user_4734|movie_913,movie_1179,movie_164,movie_2987|5.0,5.0,5.0,3.0|M|group_50|occupation_1
user_4734|movie_164,movie_2987,movie_3334,movie_2776|5.0,3.0,3.0,4.0|M|group_50|occupation_1
user_4734|movie_162,movie_1050,movie_2064,movie_1289|4.0,3.0,5.0,4.0|M|group_50|occupation_1
user_4734|movie_2064,movie_1289,movie_363,movie_1144|5.0,4.0,3.0,3.0|M|group_50|occupation_1
user_4734|movie_363,movie_1144,movie_1827,movie_2553|3.0,3.0,4.0,4.0|M|group_50|occupation_1
user_4734|movie_1827,movie_2553,movie_1199,movie_750|4.0,4.0,5.0,5.0|M|group_50|occupation_1
user_4734|movie_1199,movie_750,movie_1214,movie_2554|5.0,5.0,4.0,3.0|M|group_50|occupation_1
user_4734|movie_1214,movie_2554,movie_1206,movie_924|4.0,3.0,5.0,5.0|M|group_50|occupation_1
user_4734|movie_1206,movie_924,movie_260,movie_1196|5.0,5.0,5.0,4.0|M|group_50|occupation_1
user_4734|movie_260,movie_1196,movie_2010,movie_589|5.0,4.0,4.0,4.0|M|group_50|occupation_1
user_4734|movie_32,movie_1200,movie_2664,movie_3471|4.0,3.0,3.0,5.0|M|group_50|occupation_1
user_4734|movie_2664,movie_3471,movie_2454,movie_1301|3.0,5.0,4.0,4.0|M|group_50|occupation_1
user_4734|movie_1374,movie_3699,movie_1097,movie_2901|3.0,4.0,4.0,1.0|M|group_50|occupation_1
user_4734|movie_1097,movie_2901,movie_2916,movie_1270|4.0,1.0,5.0,4.0|M|group_50|occupation_1
user_4734|movie_2916,movie_1270,movie_2529,movie_2985|5.0,4.0,2.0,3.0|M|group_50|occupation_1
user_4734|movie_2529,movie_2985,movie_1375,movie_1653|2.0,3.0,3.0,4.0|M|group_50|occupation_1
user_4734|movie_1375,movie_1653,movie_1584,movie_1019|3.0,4.0,4.0,4.0|M|group_50|occupation_1
user_4734|movie_1584,movie_1019,movie_480,movie_2657|4.0,4.0,3.0,5.0|M|group_50|occupation_1
user_4734|movie_480,movie_2657,movie_2009,movie_1356|3.0,5.0,3.0,4.0|M|group_50|occupation_1
user_4734|movie_2009,movie_1356,movie_2527,movie_2640|3.0,4.0,5.0,3.0|M|group_50|occupation_1
user_4734|movie_2527,movie_2640,movie_2407,movie_1580|5.0,3.0,4.0,4.0|M|group_50|occupation_1
user_4734|movie_2407,movie_1580,movie_2011,movie_1127|4.0,4.0,4.0,4.0|M|group_50|occupation_1
user_4734|movie_2011,movie_1127,movie_1129,movie_3032|4.0,4.0,3.0,3.0|M|group_50|occupation_1
user_4734|movie_1129,movie_3032,movie_2117,movie_1391|3.0,3.0,5.0,3.0|M|group_50|occupation_1
user_4734|movie_2117,movie_1391,movie_2346,movie_2641|5.0,3.0,4.0,3.0|M|group_50|occupation_1
user_4734|movie_2346,movie_2641,movie_3638,movie_316|4.0,3.0,3.0,4.0|M|group_50|occupation_1
user_4734|movie_3638,movie_316,movie_1676,movie_3269|3.0,4.0,1.0,3.0|M|group_50|occupation_1
user_4734|movie_1676,movie_3269,movie_780,movie_2012|1.0,3.0,4.0,4.0|M|group_50|occupation_1
user_4734|movie_2672,movie_3698,movie_379,movie_1373|5.0,5.0,4.0,4.0|M|group_50|occupation_1
user_4734|movie_379,movie_1373,movie_3033,movie_2034|4.0,4.0,3.0,1.0|M|group_50|occupation_1
user_4734|movie_3033,movie_2034,movie_2701,movie_2699|3.0,1.0,2.0,4.0|M|group_50|occupation_1
user_4734|movie_2701,movie_2699,movie_3516,movie_3005|2.0,4.0,3.0,4.0|M|group_50|occupation_1
user_4734|movie_3516,movie_3005,movie_3543,movie_2712|3.0,4.0,5.0,4.0|M|group_50|occupation_1
user_4734|movie_3543,movie_2712,movie_2757,movie_2716|5.0,4.0,4.0,4.0|M|group_50|occupation_1
user_4734|movie_2757,movie_2716,movie_2049,movie_3160|4.0,4.0,2.0,4.0|M|group_50|occupation_1
user_4734|movie_2049,movie_3160,movie_2390,movie_2013|2.0,4.0,5.0,3.0|M|group_50|occupation_1
user_4734|movie_2390,movie_2013,movie_2598,movie_2686|5.0,3.0,4.0,5.0|M|group_50|occupation_1
user_4734|movie_2598,movie_2686,movie_24,movie_2762|4.0,5.0,5.0,5.0|M|group_50|occupation_1
user_4734|movie_24,movie_2762,movie_3384,movie_2841|5.0,5.0,4.0,5.0|M|group_50|occupation_1
user_4734|movie_3384,movie_2841,movie_2070,movie_3725|4.0,5.0,5.0,4.0|M|group_50|occupation_1
user_4734|movie_2070,movie_3725,movie_1162,movie_3801|5.0,4.0,5.0,4.0|M|group_50|occupation_1
user_4734|movie_1162,movie_3801,movie_2925,movie_1927|5.0,4.0,5.0,4.0|M|group_50|occupation_1
user_4734|movie_858,movie_923,movie_1221,movie_3789|5.0,5.0,5.0,5.0|M|group_50|occupation_1
user_4734|movie_1221,movie_3789,movie_50,movie_1204|5.0,5.0,5.0,4.0|M|group_50|occupation_1
user_4734|movie_50,movie_1204,movie_608,movie_621|5.0,4.0,5.0,4.0|M|group_50|occupation_1
user_4734|movie_608,movie_621,movie_1219,movie_1952|5.0,4.0,4.0,5.0|M|group_50|occupation_1
user_4734|movie_1219,movie_1952,movie_3730,movie_908|4.0,5.0,5.0,4.0|M|group_50|occupation_1
user_4734|movie_3730,movie_908,movie_2731,movie_1230|5.0,4.0,5.0,5.0|M|group_50|occupation_1
user_4734|movie_2731,movie_1230,movie_919,movie_3038|5.0,5.0,5.0,5.0|M|group_50|occupation_1
user_4734|movie_1276,movie_1394,movie_111,movie_3468|4.0,5.0,5.0,5.0|M|group_50|occupation_1
user_4734|movie_111,movie_3468,movie_912,movie_910|5.0,5.0,5.0,5.0|M|group_50|occupation_1
user_4734|movie_912,movie_910,movie_903,movie_318|5.0,5.0,4.0,4.0|M|group_50|occupation_1
user_4734|movie_903,movie_318,movie_2075,movie_3067|4.0,4.0,5.0,4.0|M|group_50|occupation_1
user_4734|movie_1913,movie_1300,movie_307,movie_3359|4.0,5.0,5.0,4.0|M|group_50|occupation_1
user_4734|movie_307,movie_3359,movie_3469,movie_1237|5.0,4.0,4.0,5.0|M|group_50|occupation_1
user_4734|movie_3469,movie_1237,movie_1233,movie_1247|4.0,5.0,4.0,4.0|M|group_50|occupation_1
user_4734|movie_1233,movie_1247,movie_2289,movie_1084|4.0,4.0,5.0,4.0|M|group_50|occupation_1
user_4734|movie_2289,movie_1084,movie_3735,movie_1231|5.0,4.0,4.0,4.0|M|group_50|occupation_1
user_4734|movie_3735,movie_1231,movie_3201,movie_2728|4.0,4.0,5.0,4.0|M|group_50|occupation_1
user_4734|movie_3201,movie_2728,movie_921,movie_1419|5.0,4.0,4.0,4.0|M|group_50|occupation_1
user_4734|movie_3363,movie_3362,movie_1234,movie_535|4.0,4.0,5.0,5.0|M|group_50|occupation_1
user_4734|movie_1234,movie_535,movie_1251,movie_1446|5.0,5.0,5.0,5.0|M|group_50|occupation_1
user_4734|movie_1251,movie_1446,movie_2303,movie_3681|5.0,5.0,5.0,4.0|M|group_50|occupation_1
user_4734|movie_2303,movie_3681,movie_1358,movie_296|5.0,4.0,5.0,5.0|M|group_50|occupation_1
user_4734|movie_1358,movie_296,movie_1197,movie_2028|5.0,5.0,5.0,4.0|M|group_50|occupation_1
user_4734|movie_1197,movie_2028,movie_1188,movie_527|5.0,4.0,5.0,4.0|M|group_50|occupation_1
user_4734|movie_2028,movie_1188,movie_527,movie_2396|4.0,5.0,4.0,5.0|M|group_50|occupation_1
user_4735|movie_15,movie_2138,movie_2993,movie_3703|4.0,3.0,3.0,3.0|M|group_45|occupation_3
user_4735|movie_2993,movie_3703,movie_2944,movie_1221|3.0,3.0,4.0,5.0|M|group_45|occupation_3
user_4735|movie_2944,movie_1221,movie_3430,movie_858|4.0,5.0,3.0,5.0|M|group_45|occupation_3
user_4735|movie_3430,movie_858,movie_940,movie_1387|3.0,5.0,3.0,4.0|M|group_45|occupation_3
user_4735|movie_940,movie_1387,movie_969,movie_260|3.0,4.0,5.0,5.0|M|group_45|occupation_3
user_4735|movie_969,movie_260,movie_1304,movie_1264|5.0,5.0,5.0,4.0|M|group_45|occupation_3
user_4735|movie_1304,movie_1264,movie_3062,movie_1197|5.0,4.0,4.0,4.0|M|group_45|occupation_3
user_4735|movie_2366,movie_2028,movie_1617,movie_1260|3.0,5.0,5.0,3.0|M|group_45|occupation_3
user_4735|movie_1617,movie_1260,movie_608,movie_3435|5.0,3.0,4.0,5.0|M|group_45|occupation_3
user_4735|movie_608,movie_3435,movie_3362,movie_3335|4.0,5.0,4.0,4.0|M|group_45|occupation_3
user_4735|movie_1953,movie_1945,movie_1248,movie_1213|5.0,4.0,4.0,5.0|M|group_45|occupation_3
user_4735|movie_1248,movie_1213,movie_1089,movie_296|4.0,5.0,5.0,5.0|M|group_45|occupation_3
user_4735|movie_1089,movie_296,movie_50,movie_1234|5.0,5.0,4.0,5.0|M|group_45|occupation_3
user_4735|movie_50,movie_1234,movie_2130,movie_2511|4.0,5.0,4.0,4.0|M|group_45|occupation_3
user_4735|movie_1179,movie_910,movie_2391,movie_1084|4.0,4.0,4.0,5.0|M|group_45|occupation_3
user_4735|movie_2391,movie_1084,movie_1466,movie_866|4.0,5.0,4.0,5.0|M|group_45|occupation_3
user_4735|movie_1466,movie_866,movie_3334,movie_1686|4.0,5.0,4.0,3.0|M|group_45|occupation_3
